iteration,train_loss,consensus_error,comm_volume,test_acc,test_acc_min,test_acc_max,test_acc_std
316,0.0,0.11585988849401474,1945428366,64.67500000000001,32.6,81.89999999999999,13.137118215194684
317,0.0,0.13882677257061005,1951565364,64.67500000000001,32.6,81.89999999999999,13.137118215194684
318,0.0,0.0945783481001854,1957702362,64.67500000000001,32.6,81.89999999999999,13.137118215194684
319,0.0,0.13633012771606445,1963839360,64.67500000000001,32.6,81.89999999999999,13.137118215194684
320,0.0,0.1449819654226303,1969976358,64.67500000000001,32.6,81.89999999999999,13.137118215194684
321,0.0,0.19553518295288086,1976113356,78.66499999999999,67.4,85.1,4.610452797719547
322,0.0,0.1428980827331543,1982250354,78.66499999999999,67.4,85.1,4.610452797719547
323,0.0,0.1584288626909256,1988387352,78.66499999999999,67.4,85.1,4.610452797719547
324,0.0,0.1257631629705429,1994524350,78.66499999999999,67.4,85.1,4.610452797719547
325,0.0,0.1442326456308365,2000661348,78.66499999999999,67.4,85.1,4.610452797719547
326,0.0,0.09783294051885605,2006798346,78.66499999999999,67.4,85.1,4.610452797719547
327,0.0,0.13753962516784668,2012935344,78.66499999999999,67.4,85.1,4.610452797719547
328,0.0,0.12545965611934662,2019072342,78.66499999999999,67.4,85.1,4.610452797719547
329,0.0,0.12197696417570114,2025209340,78.66499999999999,67.4,85.1,4.610452797719547
330,0.0,0.07770514488220215,2031346338,78.66499999999999,67.4,85.1,4.610452797719547
331,0.0,0.12413828819990158,2037483336,78.66499999999999,67.4,85.1,4.610452797719547
332,0.0,0.09373360127210617,2043620334,78.66499999999999,67.4,85.1,4.610452797719547
333,0.0,0.11812639236450195,2049757332,78.66499999999999,67.4,85.1,4.610452797719547
334,0.0,0.09509586542844772,2055894330,78.66499999999999,67.4,85.1,4.610452797719547
335,0.0,0.14783361554145813,2062031328,78.66499999999999,67.4,85.1,4.610452797719547
336,0.0,0.19323858618736267,2068168326,78.66499999999999,67.4,85.1,4.610452797719547
337,0.0,0.16751930117607117,2074305324,78.66499999999999,67.4,85.1,4.610452797719547
338,0.0,0.07711333781480789,2080442322,78.66499999999999,67.4,85.1,4.610452797719547
339,0.0,0.09493783116340637,2086579320,78.66499999999999,67.4,85.1,4.610452797719547
340,0.0,0.0824979767203331,2092716318,78.66499999999999,67.4,85.1,4.610452797719547
341,0.0,0.11859246343374252,2098853316,78.66499999999999,67.4,85.1,4.610452797719547
342,0.0,0.06657038629055023,2104990314,78.66499999999999,67.4,85.1,4.610452797719547
343,0.0,0.09713944047689438,2111127312,78.66499999999999,67.4,85.1,4.610452797719547
344,0.0,0.0598750077188015,2117264310,75.39000000000001,51.300000000000004,87.2,10.281483356014345
345,0.0,0.11327147483825684,2123401308,75.39000000000001,51.300000000000004,87.2,10.281483356014345
346,0.0,0.09707953780889511,2129538306,75.39000000000001,51.300000000000004,87.2,10.281483356014345
347,0.0,0.13119079172611237,2135675304,75.39000000000001,51.300000000000004,87.2,10.281483356014345
348,0.0,0.1260882467031479,2141812302,75.39000000000001,51.300000000000004,87.2,10.281483356014345
349,0.0,0.1504821926355362,2147949300,75.39000000000001,51.300000000000004,87.2,10.281483356014345
350,0.0,0.13942693173885345,2154086298,75.39000000000001,51.300000000000004,87.2,10.281483356014345
351,0.0,0.17760467529296875,2160223296,75.39000000000001,51.300000000000004,87.2,10.281483356014345
352,0.0,0.09319179505109787,2166360294,75.39000000000001,51.300000000000004,87.2,10.281483356014345
353,0.0,0.11023850739002228,2172497292,75.39000000000001,51.300000000000004,87.2,10.281483356014345
354,0.0,0.09393645077943802,2178634290,75.39000000000001,51.300000000000004,87.2,10.281483356014345
355,0.0,0.12655898928642273,2184771288,75.39000000000001,51.300000000000004,87.2,10.281483356014345
356,0.0,0.08021856844425201,2190908286,75.39000000000001,51.300000000000004,87.2,10.281483356014345
357,0.0,0.1112557202577591,2197045284,75.39000000000001,51.300000000000004,87.2,10.281483356014345
358,0.0,0.0788353681564331,2203182282,75.39000000000001,51.300000000000004,87.2,10.281483356014345
359,0.0,0.09541380405426025,2209319280,75.39000000000001,51.300000000000004,87.2,10.281483356014345
360,0.0,0.09595169126987457,2215456278,75.39000000000001,51.300000000000004,87.2,10.281483356014345
361,0.0,0.09961210191249847,2221593276,75.39000000000001,51.300000000000004,87.2,10.281483356014345
362,0.0,0.06326638162136078,2227730274,75.39000000000001,51.300000000000004,87.2,10.281483356014345
363,0.0,0.07636060565710068,2233867272,75.39000000000001,51.300000000000004,87.2,10.281483356014345
364,0.0,0.07531752437353134,2240004270,75.39000000000001,51.300000000000004,87.2,10.281483356014345
365,0.0,0.08468708395957947,2246141268,75.39000000000001,51.300000000000004,87.2,10.281483356014345
366,0.0,0.09105964750051498,2252278266,75.39000000000001,51.300000000000004,87.2,10.281483356014345
367,0.0,0.13456736505031586,2258415264,81.64500000000001,66.4,88.3,6.439835013414551
368,0.0,0.11036970466375351,2264552262,81.64500000000001,66.4,88.3,6.439835013414551
369,0.0,0.16503743827342987,2270689260,81.64500000000001,66.4,88.3,6.439835013414551
370,0.0,0.11103656142950058,2276826258,81.64500000000001,66.4,88.3,6.439835013414551
371,0.0,0.09662690758705139,2282963256,81.64500000000001,66.4,88.3,6.439835013414551
372,0.0,0.07418642938137054,2289100254,81.64500000000001,66.4,88.3,6.439835013414551
373,0.0,0.10009457916021347,2295237252,81.64500000000001,66.4,88.3,6.439835013414551
374,0.0,0.10279901325702667,2301374250,81.64500000000001,66.4,88.3,6.439835013414551
375,0.0,0.09322960674762726,2307511248,81.64500000000001,66.4,88.3,6.439835013414551
376,0.0,0.0675780177116394,2313648246,81.64500000000001,66.4,88.3,6.439835013414551
377,0.0,0.09573475271463394,2319785244,81.64500000000001,66.4,88.3,6.439835013414551
378,0.0,0.06395101547241211,2325922242,81.64500000000001,66.4,88.3,6.439835013414551
379,0.0,0.07991483807563782,2332059240,81.64500000000001,66.4,88.3,6.439835013414551
380,0.0,0.06309356540441513,2338196238,81.64500000000001,66.4,88.3,6.439835013414551
381,0.0,0.09927227348089218,2344333236,81.64500000000001,66.4,88.3,6.439835013414551
382,0.0,0.06868740916252136,2350470234,81.64500000000001,66.4,88.3,6.439835013414551
383,0.0,0.1448843777179718,2356607232,81.64500000000001,66.4,88.3,6.439835013414551
384,0.0,0.11522089689970016,2362744230,81.64500000000001,66.4,88.3,6.439835013414551
385,0.0,0.11491908133029938,2368881228,81.64500000000001,66.4,88.3,6.439835013414551
386,0.0,0.09126948565244675,2375018226,81.64500000000001,66.4,88.3,6.439835013414551
387,0.0,0.1090807318687439,2381155224,81.64500000000001,66.4,88.3,6.439835013414551
388,0.0,0.08253373950719833,2387292222,81.64500000000001,66.4,88.3,6.439835013414551
389,0.0,0.11563041061162949,2393429220,81.64500000000001,66.4,88.3,6.439835013414551
390,0.0,0.0861838087439537,2399566218,82.82499999999999,54.50000000000001,90.0,8.337797970687461
391,0.0,0.11526309698820114,2405703216,82.82499999999999,54.50000000000001,90.0,8.337797970687461
392,0.0,0.1722954958677292,2411840214,82.82499999999999,54.50000000000001,90.0,8.337797970687461
393,0.0,0.12090545147657394,2417977212,82.82499999999999,54.50000000000001,90.0,8.337797970687461
394,0.0,0.09756188094615936,2424114210,82.82499999999999,54.50000000000001,90.0,8.337797970687461
395,0.0,0.10014571994543076,2430251208,82.82499999999999,54.50000000000001,90.0,8.337797970687461
396,0.0,0.06511496752500534,2436388206,82.82499999999999,54.50000000000001,90.0,8.337797970687461
397,0.0,0.08148259669542313,2442525204,82.82499999999999,54.50000000000001,90.0,8.337797970687461
398,0.0,0.0712495818734169,2448662202,82.82499999999999,54.50000000000001,90.0,8.337797970687461
399,0.0,0.09375902265310287,2454799200,82.82499999999999,54.50000000000001,90.0,8.337797970687461
400,0.0,0.07455909252166748,2460936198,82.82499999999999,54.50000000000001,90.0,8.337797970687461
401,0.0,0.11179244518280029,2467073196,82.82499999999999,54.50000000000001,90.0,8.337797970687461
402,0.0,0.06825777888298035,2473210194,82.82499999999999,54.50000000000001,90.0,8.337797970687461
403,0.0,0.07857584208250046,2479347192,82.82499999999999,54.50000000000001,90.0,8.337797970687461
404,0.0,0.0589955635368824,2485484190,82.82499999999999,54.50000000000001,90.0,8.337797970687461
405,0.0,0.07367082685232162,2491621188,82.82499999999999,54.50000000000001,90.0,8.337797970687461
406,0.0,0.049089521169662476,2497758186,82.82499999999999,54.50000000000001,90.0,8.337797970687461
407,0.0,0.07117251306772232,2503895184,82.82499999999999,54.50000000000001,90.0,8.337797970687461
408,0.0,0.0763888880610466,2510032182,82.82499999999999,54.50000000000001,90.0,8.337797970687461
409,0.0,0.08791975677013397,2516169180,82.82499999999999,54.50000000000001,90.0,8.337797970687461
410,0.0,0.057612668722867966,2522306178,82.82499999999999,54.50000000000001,90.0,8.337797970687461
411,0.0,0.06852886080741882,2528443176,82.82499999999999,54.50000000000001,90.0,8.337797970687461
412,0.0,0.05515814572572708,2534580174,82.82499999999999,54.50000000000001,90.0,8.337797970687461
413,0.0,0.07012493163347244,2540717172,86.83499999999998,48.3,90.7,8.954790617317638
414,0.0,0.05543322116136551,2546854170,86.83499999999998,48.3,90.7,8.954790617317638
415,0.0,0.11315011233091354,2552991168,86.83499999999998,48.3,90.7,8.954790617317638
416,0.0,0.07722501456737518,2559128166,86.83499999999998,48.3,90.7,8.954790617317638
417,0.0,0.09824665635824203,2565265164,86.83499999999998,48.3,90.7,8.954790617317638
418,0.0,0.06147255375981331,2571402162,86.83499999999998,48.3,90.7,8.954790617317638
419,0.0,0.07947501540184021,2577539160,86.83499999999998,48.3,90.7,8.954790617317638
420,0.0,0.05161302164196968,2583676158,86.83499999999998,48.3,90.7,8.954790617317638
421,0.0,0.07348624616861343,2589813156,86.83499999999998,48.3,90.7,8.954790617317638
422,0.0,0.05396614596247673,2595950154,86.83499999999998,48.3,90.7,8.954790617317638
423,0.0,0.05712728574872017,2602087152,86.83499999999998,48.3,90.7,8.954790617317638
424,0.0,0.043424125760793686,2608224150,86.83499999999998,48.3,90.7,8.954790617317638
425,0.0,0.0585283599793911,2614361148,86.83499999999998,48.3,90.7,8.954790617317638
426,0.0,0.04742509126663208,2620498146,86.83499999999998,48.3,90.7,8.954790617317638
427,0.0,0.05446193739771843,2626635144,86.83499999999998,48.3,90.7,8.954790617317638
428,0.0,0.0463518351316452,2632772142,86.83499999999998,48.3,90.7,8.954790617317638
429,0.0,0.054523613303899765,2638909140,86.83499999999998,48.3,90.7,8.954790617317638
430,0.0,0.04164784774184227,2645046138,86.83499999999998,48.3,90.7,8.954790617317638
431,0.0,0.07238345593214035,2651183136,86.83499999999998,48.3,90.7,8.954790617317638
432,0.0,0.054284073412418365,2657320134,86.83499999999998,48.3,90.7,8.954790617317638
433,0.0,0.06748533993959427,2663457132,86.83499999999998,48.3,90.7,8.954790617317638
434,0.0,0.04653744399547577,2669594130,86.83499999999998,48.3,90.7,8.954790617317638
435,0.0,0.05768350511789322,2675731128,86.83499999999998,48.3,90.7,8.954790617317638
436,0.0,0.0504029281437397,2681868126,84.93999999999998,21.3,91.9,16.19022544623762
437,0.0,0.04037656635046005,2688005124,84.93999999999998,21.3,91.9,16.19022544623762
438,0.0,0.036154232919216156,2694142122,84.93999999999998,21.3,91.9,16.19022544623762
439,0.0,0.03768294304609299,2700279120,84.93999999999998,21.3,91.9,16.19022544623762
440,0.0,0.04367750510573387,2706416118,84.93999999999998,21.3,91.9,16.19022544623762
441,0.0,0.04046235978603363,2712553116,84.93999999999998,21.3,91.9,16.19022544623762
442,0.0,0.042591895908117294,2718690114,84.93999999999998,21.3,91.9,16.19022544623762
443,0.0,0.053817491978406906,2724827112,84.93999999999998,21.3,91.9,16.19022544623762
444,0.0,0.04696347191929817,2730964110,84.93999999999998,21.3,91.9,16.19022544623762
445,0.0,0.037461984902620316,2737101108,84.93999999999998,21.3,91.9,16.19022544623762
446,0.0,0.030989905819296837,2743238106,84.93999999999998,21.3,91.9,16.19022544623762
447,0.0,0.028246164321899414,2749375104,84.93999999999998,21.3,91.9,16.19022544623762
448,0.0,0.027200430631637573,2755512102,84.93999999999998,21.3,91.9,16.19022544623762
449,0.0,0.027640176936984062,2761649100,84.93999999999998,21.3,91.9,16.19022544623762
450,0.0,0.0493818074464798,2767786098,84.93999999999998,21.3,91.9,16.19022544623762
451,0.0,0.037275806069374084,2773923096,84.93999999999998,21.3,91.9,16.19022544623762
452,0.0,0.052151717245578766,2780060094,84.93999999999998,21.3,91.9,16.19022544623762
453,0.0,0.05799872428178787,2786197092,84.93999999999998,21.3,91.9,16.19022544623762
454,0.0,0.05471683666110039,2792334090,84.93999999999998,21.3,91.9,16.19022544623762
455,0.0,0.07253627479076385,2798471088,84.93999999999998,21.3,91.9,16.19022544623762
456,0.0,0.06347499042749405,2804608086,84.93999999999998,21.3,91.9,16.19022544623762
457,0.0,0.060427915304899216,2810745084,84.93999999999998,21.3,91.9,16.19022544623762
458,0.0,0.058146920055150986,2816882082,84.93999999999998,21.3,91.9,16.19022544623762
459,0.0,0.07670547813177109,2823019080,87.68499999999999,65.5,92.4,6.223365247195444
460,0.0,0.048011936247348785,2829156078,87.68499999999999,65.5,92.4,6.223365247195444
461,0.0,0.06429276615381241,2835293076,87.68499999999999,65.5,92.4,6.223365247195444
462,0.0,0.04824693128466606,2841430074,87.68499999999999,65.5,92.4,6.223365247195444
463,0.0,0.053190071135759354,2847567072,87.68499999999999,65.5,92.4,6.223365247195444
464,0.0,0.08087660372257233,2853704070,87.68499999999999,65.5,92.4,6.223365247195444
465,0.0,0.07135390490293503,2859841068,87.68499999999999,65.5,92.4,6.223365247195444
466,0.0,0.08086299151182175,2865978066,87.68499999999999,65.5,92.4,6.223365247195444
467,0.0,0.0612836554646492,2872115064,87.68499999999999,65.5,92.4,6.223365247195444
468,0.0,0.061672110110521317,2878252062,87.68499999999999,65.5,92.4,6.223365247195444
469,0.0,0.05853668972849846,2884389060,87.68499999999999,65.5,92.4,6.223365247195444
470,0.0,0.07231071591377258,2890526058,87.68499999999999,65.5,92.4,6.223365247195444
471,0.0,0.0793394222855568,2896663056,87.68499999999999,65.5,92.4,6.223365247195444
472,0.0,0.07356099784374237,2902800054,87.68499999999999,65.5,92.4,6.223365247195444
473,0.0,0.06197526678442955,2908937052,87.68499999999999,65.5,92.4,6.223365247195444
474,0.0,0.06732913851737976,2915074050,87.68499999999999,65.5,92.4,6.223365247195444
475,0.0,0.0729491263628006,2921211048,87.68499999999999,65.5,92.4,6.223365247195444
476,0.0,0.05809123069047928,2927348046,87.68499999999999,65.5,92.4,6.223365247195444
477,0.0,0.05750549957156181,2933485044,87.68499999999999,65.5,92.4,6.223365247195444
478,0.0,0.06275805830955505,2939622042,87.68499999999999,65.5,92.4,6.223365247195444
479,0.0,0.05761324241757393,2945759040,87.68499999999999,65.5,92.4,6.223365247195444
480,0.0,0.06080182269215584,2951896038,87.68499999999999,65.5,92.4,6.223365247195444
481,0.0,0.04734846577048302,2958033036,87.68499999999999,65.5,92.4,6.223365247195444
482,0.0,0.0677507147192955,2964170034,87.92000000000002,64.8,93.0,6.657597164142632
483,0.0,0.053258784115314484,2970307032,87.92000000000002,64.8,93.0,6.657597164142632
484,0.0,0.047078341245651245,2976444030,87.92000000000002,64.8,93.0,6.657597164142632
485,0.0,0.0425393246114254,2982581028,87.92000000000002,64.8,93.0,6.657597164142632
486,0.0,0.04430040717124939,2988718026,87.92000000000002,64.8,93.0,6.657597164142632
487,0.0,0.0598793625831604,2994855024,87.92000000000002,64.8,93.0,6.657597164142632
488,0.0,0.036687251180410385,3000992022,87.92000000000002,64.8,93.0,6.657597164142632
489,0.0,0.03673035278916359,3007129020,87.92000000000002,64.8,93.0,6.657597164142632
490,0.0,0.02882223203778267,3013266018,87.92000000000002,64.8,93.0,6.657597164142632
491,0.0,0.03672665357589722,3019403016,87.92000000000002,64.8,93.0,6.657597164142632
492,0.0,0.03230399265885353,3025540014,87.92000000000002,64.8,93.0,6.657597164142632
493,0.0,0.0568576455116272,3031677012,87.92000000000002,64.8,93.0,6.657597164142632
494,0.0,0.049261145293712616,3037814010,87.92000000000002,64.8,93.0,6.657597164142632
495,0.0,0.07646828144788742,3043951008,87.92000000000002,64.8,93.0,6.657597164142632
496,0.0,0.06322692334651947,3050088006,87.92000000000002,64.8,93.0,6.657597164142632
497,0.0,0.05354572460055351,3056225004,87.92000000000002,64.8,93.0,6.657597164142632
498,0.0,0.03872080147266388,3062362002,87.92000000000002,64.8,93.0,6.657597164142632
499,0.0,0.04027089104056358,3068499000,87.92000000000002,64.8,93.0,6.657597164142632
500,0.0,0.03550941124558449,3074635998,87.92000000000002,64.8,93.0,6.657597164142632
501,0.0,0.04376567155122757,3080772996,87.92000000000002,64.8,93.0,6.657597164142632
502,0.0,0.03918762132525444,3086909994,87.92000000000002,64.8,93.0,6.657597164142632
503,0.0,0.06586223840713501,3093046992,87.92000000000002,64.8,93.0,6.657597164142632
504,0.0,0.04370390623807907,3099183990,87.92000000000002,64.8,93.0,6.657597164142632
505,0.0,0.05112883448600769,3105320988,91.27,87.2,93.60000000000001,1.6519987893458046
506,0.0,0.03175731375813484,3111457986,91.27,87.2,93.60000000000001,1.6519987893458046
507,0.0,0.06778059899806976,3117594984,91.27,87.2,93.60000000000001,1.6519987893458046
508,0.0,0.03588845208287239,3123731982,91.27,87.2,93.60000000000001,1.6519987893458046
509,0.0,0.059078413993120193,3129868980,91.27,87.2,93.60000000000001,1.6519987893458046
510,0.0,0.03274213895201683,3136005978,91.27,87.2,93.60000000000001,1.6519987893458046
511,0.0,0.04601166397333145,3142142976,91.27,87.2,93.60000000000001,1.6519987893458046
512,0.0,0.026377221569418907,3148279974,91.27,87.2,93.60000000000001,1.6519987893458046
513,0.0,0.028504638001322746,3154416972,91.27,87.2,93.60000000000001,1.6519987893458046
514,0.0,0.02055639587342739,3160553970,91.27,87.2,93.60000000000001,1.6519987893458046
515,0.0,0.023360099643468857,3166690968,91.27,87.2,93.60000000000001,1.6519987893458046
516,0.0,0.0171461533755064,3172827966,91.27,87.2,93.60000000000001,1.6519987893458046
517,0.0,0.019551610574126244,3178964964,91.27,87.2,93.60000000000001,1.6519987893458046
518,0.0,0.01969279535114765,3185101962,91.27,87.2,93.60000000000001,1.6519987893458046
519,0.0,0.02629307471215725,3191238960,91.27,87.2,93.60000000000001,1.6519987893458046
520,0.0,0.019629161804914474,3197375958,91.27,87.2,93.60000000000001,1.6519987893458046
521,0.0,0.028507543727755547,3203512956,91.27,87.2,93.60000000000001,1.6519987893458046
522,0.0,0.022600561380386353,3209649954,91.27,87.2,93.60000000000001,1.6519987893458046
523,0.0,0.028700953349471092,3215786952,91.27,87.2,93.60000000000001,1.6519987893458046
524,0.0,0.02756030298769474,3221923950,91.27,87.2,93.60000000000001,1.6519987893458046
525,0.0,0.043188683688640594,3228060948,91.27,87.2,93.60000000000001,1.6519987893458046
526,0.0,0.03196597844362259,3234197946,91.27,87.2,93.60000000000001,1.6519987893458046
527,0.0,0.0340113565325737,3240334944,91.27,87.2,93.60000000000001,1.6519987893458046
528,0.0,0.025166351348161697,3246471942,91.365,80.30000000000001,93.5,3.1334126763003947
529,0.0,0.029241472482681274,3252608940,91.365,80.30000000000001,93.5,3.1334126763003947
530,0.0,0.03502864018082619,3258745938,91.365,80.30000000000001,93.5,3.1334126763003947
531,0.0,0.08315427601337433,3264882936,91.365,80.30000000000001,93.5,3.1334126763003947
532,0.0,0.06302676349878311,3271019934,91.365,80.30000000000001,93.5,3.1334126763003947
533,0.0,0.08495933562517166,3277156932,91.365,80.30000000000001,93.5,3.1334126763003947
534,0.0,0.07744994014501572,3283293930,91.365,80.30000000000001,93.5,3.1334126763003947
535,0.0,0.07709703594446182,3289430928,91.365,80.30000000000001,93.5,3.1334126763003947
536,0.0,0.045332055538892746,3295567926,91.365,80.30000000000001,93.5,3.1334126763003947
537,0.0,0.050250280648469925,3301704924,91.365,80.30000000000001,93.5,3.1334126763003947
538,0.0,0.04559917375445366,3307841922,91.365,80.30000000000001,93.5,3.1334126763003947
539,0.0,0.05515573173761368,3313978920,91.365,80.30000000000001,93.5,3.1334126763003947
540,0.0,0.05236425995826721,3320115918,91.365,80.30000000000001,93.5,3.1334126763003947
541,0.0,0.06620213389396667,3326252916,91.365,80.30000000000001,93.5,3.1334126763003947
542,0.0,0.05929043889045715,3332389914,91.365,80.30000000000001,93.5,3.1334126763003947
543,0.0,0.05494703724980354,3338526912,91.365,80.30000000000001,93.5,3.1334126763003947
544,0.0,0.06960436701774597,3344663910,91.365,80.30000000000001,93.5,3.1334126763003947
545,0.0,0.03735773265361786,3350800908,91.365,80.30000000000001,93.5,3.1334126763003947
546,0.0,0.033681679517030716,3356937906,91.365,80.30000000000001,93.5,3.1334126763003947
547,0.0,0.03372859209775925,3363074904,91.365,80.30000000000001,93.5,3.1334126763003947
548,0.0,0.0375836007297039,3369211902,91.365,80.30000000000001,93.5,3.1334126763003947
549,0.0,0.026159653440117836,3375348900,91.365,80.30000000000001,93.5,3.1334126763003947
550,0.0,0.03748208284378052,3381485898,91.365,80.30000000000001,93.5,3.1334126763003947
551,0.0,0.030715573579072952,3387622896,92.225,89.8,93.7,1.2521481541734614
552,0.0,0.044098787009716034,3393759894,92.225,89.8,93.7,1.2521481541734614
553,0.0,0.04636360704898834,3399896892,92.225,89.8,93.7,1.2521481541734614
554,0.0,0.04991748183965683,3406033890,92.225,89.8,93.7,1.2521481541734614
555,0.0,0.039302196353673935,3412170888,92.225,89.8,93.7,1.2521481541734614
556,0.0,0.03326649218797684,3418307886,92.225,89.8,93.7,1.2521481541734614
557,0.0,0.020010657608509064,3424444884,92.225,89.8,93.7,1.2521481541734614
558,0.0,0.02134273760020733,3430581882,92.225,89.8,93.7,1.2521481541734614
559,0.0,0.02527540735900402,3436718880,92.225,89.8,93.7,1.2521481541734614
560,0.0,0.02074909768998623,3442855878,92.225,89.8,93.7,1.2521481541734614
561,0.0,0.019420145079493523,3448992876,92.225,89.8,93.7,1.2521481541734614
562,0.0,0.020382795482873917,3455129874,92.225,89.8,93.7,1.2521481541734614
563,0.0,0.024827828630805016,3461266872,92.225,89.8,93.7,1.2521481541734614
564,0.0,0.024997087195515633,3467403870,92.225,89.8,93.7,1.2521481541734614
565,0.0,0.027563780546188354,3473540868,92.225,89.8,93.7,1.2521481541734614
566,0.0,0.033271681517362595,3479677866,92.225,89.8,93.7,1.2521481541734614
567,0.0,0.04827725514769554,3485814864,92.225,89.8,93.7,1.2521481541734614
568,0.0,0.03446182236075401,3491951862,92.225,89.8,93.7,1.2521481541734614
569,0.0,0.053327690809965134,3498088860,92.225,89.8,93.7,1.2521481541734614
570,0.0,0.043033234775066376,3504225858,92.225,89.8,93.7,1.2521481541734614
571,0.0,0.06827697902917862,3510362856,92.225,89.8,93.7,1.2521481541734614
572,0.0,0.033572252839803696,3516499854,92.225,89.8,93.7,1.2521481541734614
573,0.0,0.04869477078318596,3522636852,92.225,89.8,93.7,1.2521481541734614
574,0.0,0.02761429361999035,3528773850,91.08499999999998,76.3,94.1,4.63845610090254
575,0.0,0.03427000343799591,3534910848,91.08499999999998,76.3,94.1,4.63845610090254
576,0.0,0.029457492753863335,3541047846,91.08499999999998,76.3,94.1,4.63845610090254
577,0.0,0.034129537642002106,3547184844,91.08499999999998,76.3,94.1,4.63845610090254
578,0.0,0.02703261375427246,3553321842,91.08499999999998,76.3,94.1,4.63845610090254
579,0.0,0.04582768306136131,3559458840,91.08499999999998,76.3,94.1,4.63845610090254
580,0.0,0.03331379219889641,3565595838,91.08499999999998,76.3,94.1,4.63845610090254
581,0.0,0.03496432304382324,3571732836,91.08499999999998,76.3,94.1,4.63845610090254
582,0.0,0.03300359845161438,3577869834,91.08499999999998,76.3,94.1,4.63845610090254
583,0.0,0.04672643914818764,3584006832,91.08499999999998,76.3,94.1,4.63845610090254
584,0.0,0.037721216678619385,3590143830,91.08499999999998,76.3,94.1,4.63845610090254
585,0.0,0.06246153265237808,3596280828,91.08499999999998,76.3,94.1,4.63845610090254
586,0.0,0.06585729867219925,3602417826,91.08499999999998,76.3,94.1,4.63845610090254
587,0.0,0.07932423800230026,3608554824,91.08499999999998,76.3,94.1,4.63845610090254
588,0.0,0.051671016961336136,3614691822,91.08499999999998,76.3,94.1,4.63845610090254
589,0.0,0.04609154537320137,3620828820,91.08499999999998,76.3,94.1,4.63845610090254
590,0.0,0.03300796076655388,3626965818,91.08499999999998,76.3,94.1,4.63845610090254
591,0.0,0.04387202113866806,3633102816,91.08499999999998,76.3,94.1,4.63845610090254
592,0.0,0.03528672829270363,3639239814,91.08499999999998,76.3,94.1,4.63845610090254
593,0.0,0.04849368706345558,3645376812,91.08499999999998,76.3,94.1,4.63845610090254
594,0.0,0.044383421540260315,3651513810,91.08499999999998,76.3,94.1,4.63845610090254
595,0.0,0.03846113756299019,3657650808,91.08499999999998,76.3,94.1,4.63845610090254
596,0.0,0.032877396792173386,3663787806,91.08499999999998,76.3,94.1,4.63845610090254
597,0.0,0.038915254175662994,3669924804,92.16000000000001,84.7,94.39999999999999,2.434625227832817
598,0.0,0.031992875039577484,3676061802,92.16000000000001,84.7,94.39999999999999,2.434625227832817
599,0.0,0.045179013162851334,3682198800,92.16000000000001,84.7,94.39999999999999,2.434625227832817
600,0.0,0.037529539316892624,3688335798,92.16000000000001,84.7,94.39999999999999,2.434625227832817
601,0.0,0.07685574889183044,3694472796,92.16000000000001,84.7,94.39999999999999,2.434625227832817
602,0.0,0.04235656186938286,3700609794,92.16000000000001,84.7,94.39999999999999,2.434625227832817
603,0.0,0.04716990515589714,3706746792,92.16000000000001,84.7,94.39999999999999,2.434625227832817
604,0.0,0.030796799808740616,3712883790,92.16000000000001,84.7,94.39999999999999,2.434625227832817
605,0.0,0.04311327263712883,3719020788,92.16000000000001,84.7,94.39999999999999,2.434625227832817
606,0.0,0.02860681526362896,3725157786,92.16000000000001,84.7,94.39999999999999,2.434625227832817
607,0.0,0.05770483613014221,3731294784,92.16000000000001,84.7,94.39999999999999,2.434625227832817
608,0.0,0.029491055756807327,3737431782,92.16000000000001,84.7,94.39999999999999,2.434625227832817
609,0.0,0.036554351449012756,3743568780,92.16000000000001,84.7,94.39999999999999,2.434625227832817
610,0.0,0.024551771581172943,3749705778,92.16000000000001,84.7,94.39999999999999,2.434625227832817
611,0.0,0.029009481891989708,3755842776,92.16000000000001,84.7,94.39999999999999,2.434625227832817
612,0.0,0.01772584579885006,3761979774,92.16000000000001,84.7,94.39999999999999,2.434625227832817
613,0.0,0.03122173622250557,3768116772,92.16000000000001,84.7,94.39999999999999,2.434625227832817
614,0.0,0.017610197886824608,3774253770,92.16000000000001,84.7,94.39999999999999,2.434625227832817
615,0.0,0.022756172344088554,3780390768,92.16000000000001,84.7,94.39999999999999,2.434625227832817
616,0.0,0.020648293197155,3786527766,92.16000000000001,84.7,94.39999999999999,2.434625227832817
617,0.0,0.02414768375456333,3792664764,92.16000000000001,84.7,94.39999999999999,2.434625227832817
618,0.0,0.01850910857319832,3798801762,92.16000000000001,84.7,94.39999999999999,2.434625227832817
619,0.0,0.053120940923690796,3804938760,92.16000000000001,84.7,94.39999999999999,2.434625227832817
620,0.0,0.03156844899058342,3811075758,92.835,86.0,94.69999999999999,1.9071641250820521
621,0.0,0.03748415783047676,3817212756,92.835,86.0,94.69999999999999,1.9071641250820521
622,0.0,0.018431054428219795,3823349754,92.835,86.0,94.69999999999999,1.9071641250820521
623,0.0,0.031301483511924744,3829486752,92.835,86.0,94.69999999999999,1.9071641250820521
624,0.0,0.022097162902355194,3835623750,92.835,86.0,94.69999999999999,1.9071641250820521
625,0.0,0.03267897292971611,3841760748,92.835,86.0,94.69999999999999,1.9071641250820521
