iteration,train_loss,consensus_error,comm_volume,test_acc,test_acc_min,test_acc_max,test_comm_volume
41,0.0,0.15701843798160553,1400815500,9.944999999999999,8.5,12.6,1534226500.0
42,0.0,0.10576271265745163,1434168250,9.944999999999999,8.5,12.6,1534226500.0
43,0.0,0.13498488068580627,1467521000,9.944999999999999,8.5,12.6,1534226500.0
44,0.0,0.09444189071655273,1500873750,9.944999999999999,8.5,12.6,1534226500.0
45,0.0,0.1497095227241516,1534226500,10.275,8.5,12.6,2301339750.0
46,0.0,0.1302081048488617,1567579250,10.275,8.5,12.6,2301339750.0
47,0.0,0.17979218065738678,1600932000,10.275,8.5,12.6,2301339750.0
48,0.0,0.11723927408456802,1634284750,10.275,8.5,12.6,2301339750.0
49,0.0,0.14502397179603577,1667637500,10.275,8.5,12.6,2301339750.0
50,0.0,0.1114458367228508,1700990250,10.275,8.5,12.6,2301339750.0
51,0.0,0.15353327989578247,1734343000,10.275,8.5,12.6,2301339750.0
52,0.0,0.09903224557638168,1767695750,10.275,8.5,12.6,2301339750.0
53,0.0,0.1706351339817047,1801048500,10.275,8.5,12.6,2301339750.0
54,0.0,0.09687043726444244,1834401250,10.275,8.5,12.6,2301339750.0
55,0.0,0.1791854351758957,1867754000,10.275,8.5,12.6,2301339750.0
56,0.0,0.08740978688001633,1901106750,10.275,8.5,12.6,2301339750.0
57,0.0,0.17497090995311737,1934459500,10.275,8.5,12.6,2301339750.0
58,0.0,0.09771128743886948,1967812250,10.275,8.5,12.6,2301339750.0
59,0.0,0.1605628877878189,2001165000,10.275,8.5,12.6,2301339750.0
60,0.0,0.09070932120084763,2034517750,10.275,8.5,12.6,2301339750.0
61,0.0,0.17232075333595276,2067870500,10.275,8.5,12.6,2301339750.0
62,0.0,0.11608642339706421,2101223250,10.275,8.5,12.6,2301339750.0
63,0.0,0.1515577882528305,2134576000,10.275,8.5,12.6,2301339750.0
64,0.0,0.12534630298614502,2167928750,10.275,8.5,12.6,2301339750.0
65,0.0,0.16545815765857697,2201281500,10.275,8.5,12.6,2301339750.0
66,0.0,0.10997214168310165,2234634250,10.275,8.5,12.6,2301339750.0
67,0.0,0.1544584482908249,2267987000,10.275,8.5,12.6,2301339750.0
68,0.0,0.11965127289295197,2301339750,9.995000000000001,8.5,12.6,3068453000.0
69,0.0,0.12492606788873672,2334692500,9.995000000000001,8.5,12.6,3068453000.0
70,0.0,0.14008906483650208,2368045250,9.995000000000001,8.5,12.6,3068453000.0
71,0.0,0.16022641956806183,2401398000,9.995000000000001,8.5,12.6,3068453000.0
72,0.0,0.13390347361564636,2434750750,9.995000000000001,8.5,12.6,3068453000.0
73,0.0,0.14449170231819153,2468103500,9.995000000000001,8.5,12.6,3068453000.0
74,0.0,0.11076557636260986,2501456250,9.995000000000001,8.5,12.6,3068453000.0
75,0.0,0.14295694231987,2534809000,9.995000000000001,8.5,12.6,3068453000.0
76,0.0,0.13000382483005524,2568161750,9.995000000000001,8.5,12.6,3068453000.0
77,0.0,0.17239312827587128,2601514500,9.995000000000001,8.5,12.6,3068453000.0
78,0.0,0.11167430132627487,2634867250,9.995000000000001,8.5,12.6,3068453000.0
79,0.0,0.1342109739780426,2668220000,9.995000000000001,8.5,12.6,3068453000.0
80,0.0,0.11557240784168243,2701572750,9.995000000000001,8.5,12.6,3068453000.0
81,0.0,0.1450852006673813,2734925500,9.995000000000001,8.5,12.6,3068453000.0
82,0.0,0.14304642379283905,2768278250,9.995000000000001,8.5,12.6,3068453000.0
83,0.0,0.1639859676361084,2801631000,9.995000000000001,8.5,12.6,3068453000.0
84,0.0,0.1305348426103592,2834983750,9.995000000000001,8.5,12.6,3068453000.0
85,0.0,0.12409621477127075,2868336500,9.995000000000001,8.5,12.6,3068453000.0
86,0.0,0.10755250602960587,2901689250,9.995000000000001,8.5,12.6,3068453000.0
87,0.0,0.14035063982009888,2935042000,9.995000000000001,8.5,12.6,3068453000.0
88,0.0,0.12245970964431763,2968394750,9.995000000000001,8.5,12.6,3068453000.0
89,0.0,0.1731443703174591,3001747500,9.995000000000001,8.5,12.6,3068453000.0
90,0.0,0.1103256493806839,3035100250,9.995000000000001,8.5,12.6,3068453000.0
91,0.0,0.14238916337490082,3068453000,13.805000000000001,8.5,21.0,3835566250.0
92,0.0,0.09620048850774765,3101805750,13.805000000000001,8.5,21.0,3835566250.0
93,0.0,0.16437096893787384,3135158500,13.805000000000001,8.5,21.0,3835566250.0
94,0.0,0.09583055227994919,3168511250,13.805000000000001,8.5,21.0,3835566250.0
95,0.0,0.16730163991451263,3201864000,13.805000000000001,8.5,21.0,3835566250.0
96,0.0,0.09975121915340424,3235216750,13.805000000000001,8.5,21.0,3835566250.0
97,0.0,0.15406377613544464,3268569500,13.805000000000001,8.5,21.0,3835566250.0
98,0.0,0.084682397544384,3301922250,13.805000000000001,8.5,21.0,3835566250.0
99,0.0,0.18572108447551727,3335275000,13.805000000000001,8.5,21.0,3835566250.0
100,0.0,0.1087898537516594,3368627750,13.805000000000001,8.5,21.0,3835566250.0
101,0.0,0.16400755941867828,3401980500,13.805000000000001,8.5,21.0,3835566250.0
102,0.0,0.09005311131477356,3435333250,13.805000000000001,8.5,21.0,3835566250.0
103,0.0,0.14067263901233673,3468686000,13.805000000000001,8.5,21.0,3835566250.0
104,0.0,0.10709591209888458,3502038750,13.805000000000001,8.5,21.0,3835566250.0
105,0.0,0.16493795812129974,3535391500,13.805000000000001,8.5,21.0,3835566250.0
106,0.0,0.12501683831214905,3568744250,13.805000000000001,8.5,21.0,3835566250.0
107,0.0,0.15361545979976654,3602097000,13.805000000000001,8.5,21.0,3835566250.0
108,0.0,0.11232590675354004,3635449750,13.805000000000001,8.5,21.0,3835566250.0
109,0.0,0.14146295189857483,3668802500,13.805000000000001,8.5,21.0,3835566250.0
110,0.0,0.10128821432590485,3702155250,13.805000000000001,8.5,21.0,3835566250.0
111,0.0,0.15889543294906616,3735508000,13.805000000000001,8.5,21.0,3835566250.0
112,0.0,0.1253875494003296,3768860750,13.805000000000001,8.5,21.0,3835566250.0
113,0.0,0.15651758015155792,3802213500,13.805000000000001,8.5,21.0,3835566250.0
114,0.0,0.10668786615133286,3835566250,16.765,9.4,27.0,4602679500.0
115,0.0,0.14145790040493011,3868919000,16.765,9.4,27.0,4602679500.0
116,0.0,0.10313504189252853,3902271750,16.765,9.4,27.0,4602679500.0
117,0.0,0.17481495440006256,3935624500,16.765,9.4,27.0,4602679500.0
118,0.0,0.11559813469648361,3968977250,16.765,9.4,27.0,4602679500.0
119,0.0,0.15665869414806366,4002330000,16.765,9.4,27.0,4602679500.0
120,0.0,0.10429032146930695,4035682750,16.765,9.4,27.0,4602679500.0
121,0.0,0.13866585493087769,4069035500,16.765,9.4,27.0,4602679500.0
122,0.0,0.11562056839466095,4102388250,16.765,9.4,27.0,4602679500.0
123,0.0,0.15263408422470093,4135741000,16.765,9.4,27.0,4602679500.0
124,0.0,0.1295858919620514,4169093750,16.765,9.4,27.0,4602679500.0
125,0.0,0.14600306749343872,4202446500,16.765,9.4,27.0,4602679500.0
126,0.0,0.12415659427642822,4235799250,16.765,9.4,27.0,4602679500.0
127,0.0,0.14338195323944092,4269152000,16.765,9.4,27.0,4602679500.0
128,0.0,0.12242945283651352,4302504750,16.765,9.4,27.0,4602679500.0
129,0.0,0.1503383368253708,4335857500,16.765,9.4,27.0,4602679500.0
130,0.0,0.1244010329246521,4369210250,16.765,9.4,27.0,4602679500.0
131,0.0,0.17534087598323822,4402563000,16.765,9.4,27.0,4602679500.0
132,0.0,0.10024702548980713,4435915750,16.765,9.4,27.0,4602679500.0
133,0.0,0.15631882846355438,4469268500,16.765,9.4,27.0,4602679500.0
134,0.0,0.09583014994859695,4502621250,16.765,9.4,27.0,4602679500.0
135,0.0,0.16865698993206024,4535974000,16.765,9.4,27.0,4602679500.0
136,0.0,0.11577574163675308,4569326750,16.765,9.4,27.0,4602679500.0
137,0.0,0.1601831018924713,4602679500,19.945,10.2,35.4,5369792750.0
138,0.0,0.1322735995054245,4636032250,19.945,10.2,35.4,5369792750.0
139,0.0,0.16009661555290222,4669385000,19.945,10.2,35.4,5369792750.0
140,0.0,0.09741566330194473,4702737750,19.945,10.2,35.4,5369792750.0
141,0.0,0.16900195181369781,4736090500,19.945,10.2,35.4,5369792750.0
142,0.0,0.11452268809080124,4769443250,19.945,10.2,35.4,5369792750.0
143,0.0,0.1981768161058426,4802796000,19.945,10.2,35.4,5369792750.0
144,0.0,0.0910097286105156,4836148750,19.945,10.2,35.4,5369792750.0
145,0.0,0.16356536746025085,4869501500,19.945,10.2,35.4,5369792750.0
146,0.0,0.11964377015829086,4902854250,19.945,10.2,35.4,5369792750.0
147,0.0,0.15669099986553192,4936207000,19.945,10.2,35.4,5369792750.0
148,0.0,0.14269743859767914,4969559750,19.945,10.2,35.4,5369792750.0
149,0.0,0.16101254522800446,5002912500,19.945,10.2,35.4,5369792750.0
150,0.0,0.13284467160701752,5036265250,19.945,10.2,35.4,5369792750.0
151,0.0,0.1377793252468109,5069618000,19.945,10.2,35.4,5369792750.0
152,0.0,0.11752583086490631,5102970750,19.945,10.2,35.4,5369792750.0
153,0.0,0.14808456599712372,5136323500,19.945,10.2,35.4,5369792750.0
154,0.0,0.13802669942378998,5169676250,19.945,10.2,35.4,5369792750.0
155,0.0,0.16245248913764954,5203029000,19.945,10.2,35.4,5369792750.0
156,0.0,0.11578359454870224,5236381750,19.945,10.2,35.4,5369792750.0
157,0.0,0.17420968413352966,5269734500,19.945,10.2,35.4,5369792750.0
158,0.0,0.10879125446081161,5303087250,19.945,10.2,35.4,5369792750.0
159,0.0,0.17893172800540924,5336440000,19.945,10.2,35.4,5369792750.0
160,0.0,0.12812744081020355,5369792750,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
161,0.0,0.15375171601772308,5403145500,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
162,0.0,0.09921612590551376,5436498250,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
163,0.0,0.16642709076404572,5469851000,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
164,0.0,0.12879277765750885,5503203750,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
165,0.0,0.1849648803472519,5536556500,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
166,0.0,0.12717412412166595,5569909250,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
167,0.0,0.12455441057682037,5603262000,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
168,0.0,0.11736363172531128,5636614750,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
169,0.0,0.13664157688617706,5669967500,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
170,0.0,0.14338438212871552,5703320250,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
171,0.0,0.15869779884815216,5736673000,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
172,0.0,0.1351483017206192,5770025750,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
173,0.0,0.15227313339710236,5803378500,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
174,0.0,0.13915888965129852,5836731250,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
175,0.0,0.14702419936656952,5870084000,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
176,0.0,0.1309950202703476,5903436750,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
177,0.0,0.1531146764755249,5936789500,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
178,0.0,0.13800707459449768,5970142250,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
179,0.0,0.1642904132604599,6003495000,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
180,0.0,0.13312789797782898,6036847750,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
181,0.0,0.15962029993534088,6070200500,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
182,0.0,0.15039165318012238,6103553250,27.289999999999992,11.899999999999999,39.900000000000006,6136906000.0
183,0.0,0.13966955244541168,6136906000,29.855,16.6,50.9,6904019250.0
184,0.0,0.1254689246416092,6170258750,29.855,16.6,50.9,6904019250.0
185,0.0,0.1404653638601303,6203611500,29.855,16.6,50.9,6904019250.0
186,0.0,0.14949336647987366,6236964250,29.855,16.6,50.9,6904019250.0
187,0.0,0.1500338464975357,6270317000,29.855,16.6,50.9,6904019250.0
188,0.0,0.1619582176208496,6303669750,29.855,16.6,50.9,6904019250.0
189,0.0,0.15501581132411957,6337022500,29.855,16.6,50.9,6904019250.0
190,0.0,0.1235036626458168,6370375250,29.855,16.6,50.9,6904019250.0
191,0.0,0.14413394033908844,6403728000,29.855,16.6,50.9,6904019250.0
192,0.0,0.11718582361936569,6437080750,29.855,16.6,50.9,6904019250.0
193,0.0,0.1621183305978775,6470433500,29.855,16.6,50.9,6904019250.0
194,0.0,0.14728578925132751,6503786250,29.855,16.6,50.9,6904019250.0
195,0.0,0.12440768629312515,6537139000,29.855,16.6,50.9,6904019250.0
196,0.0,0.1395561546087265,6570491750,29.855,16.6,50.9,6904019250.0
197,0.0,0.14795485138893127,6603844500,29.855,16.6,50.9,6904019250.0
198,0.0,0.1280459761619568,6637197250,29.855,16.6,50.9,6904019250.0
199,0.0,0.14966970682144165,6670550000,29.855,16.6,50.9,6904019250.0
200,0.0,0.12761250138282776,6703902750,29.855,16.6,50.9,6904019250.0
201,0.0,0.14795047044754028,6737255500,29.855,16.6,50.9,6904019250.0
202,0.0,0.14485059678554535,6770608250,29.855,16.6,50.9,6904019250.0
203,0.0,0.1383160650730133,6803961000,29.855,16.6,50.9,6904019250.0
204,0.0,0.13750681281089783,6837313750,29.855,16.6,50.9,6904019250.0
205,0.0,0.15829908847808838,6870666500,29.855,16.6,50.9,6904019250.0
206,0.0,0.16129808127880096,6904019250,40.54499999999999,24.2,51.800000000000004,7671132500.0
207,0.0,0.11732583492994308,6937372000,40.54499999999999,24.2,51.800000000000004,7671132500.0
208,0.0,0.1445566564798355,6970724750,40.54499999999999,24.2,51.800000000000004,7671132500.0
209,0.0,0.1440887451171875,7004077500,40.54499999999999,24.2,51.800000000000004,7671132500.0
210,0.0,0.16800318658351898,7037430250,40.54499999999999,24.2,51.800000000000004,7671132500.0
211,0.0,0.13279281556606293,7070783000,40.54499999999999,24.2,51.800000000000004,7671132500.0
212,0.0,0.14980198442935944,7104135750,40.54499999999999,24.2,51.800000000000004,7671132500.0
213,0.0,0.12688477337360382,7137488500,40.54499999999999,24.2,51.800000000000004,7671132500.0
214,0.0,0.1300824135541916,7170841250,40.54499999999999,24.2,51.800000000000004,7671132500.0
215,0.0,0.12177949398756027,7204194000,40.54499999999999,24.2,51.800000000000004,7671132500.0
216,0.0,0.1543416678905487,7237546750,40.54499999999999,24.2,51.800000000000004,7671132500.0
217,0.0,0.1396329551935196,7270899500,40.54499999999999,24.2,51.800000000000004,7671132500.0
218,0.0,0.15724186599254608,7304252250,40.54499999999999,24.2,51.800000000000004,7671132500.0
219,0.0,0.10400279611349106,7337605000,40.54499999999999,24.2,51.800000000000004,7671132500.0
220,0.0,0.1560741662979126,7370957750,40.54499999999999,24.2,51.800000000000004,7671132500.0
221,0.0,0.13174740970134735,7404310500,40.54499999999999,24.2,51.800000000000004,7671132500.0
222,0.0,0.18046782910823822,7437663250,40.54499999999999,24.2,51.800000000000004,7671132500.0
223,0.0,0.12120416015386581,7471016000,40.54499999999999,24.2,51.800000000000004,7671132500.0
224,0.0,0.14089830219745636,7504368750,40.54499999999999,24.2,51.800000000000004,7671132500.0
225,0.0,0.131492480635643,7537721500,40.54499999999999,24.2,51.800000000000004,7671132500.0
226,0.0,0.12944664061069489,7571074250,40.54499999999999,24.2,51.800000000000004,7671132500.0
227,0.0,0.12432583421468735,7604427000,40.54499999999999,24.2,51.800000000000004,7671132500.0
228,0.0,0.142517551779747,7637779750,40.54499999999999,24.2,51.800000000000004,7671132500.0
229,0.0,0.12417083978652954,7671132500,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
230,0.0,0.13954727351665497,7704485250,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
231,0.0,0.12362045049667358,7737838000,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
232,0.0,0.16442978382110596,7771190750,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
233,0.0,0.13935285806655884,7804543500,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
234,0.0,0.1605423539876938,7837896250,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
235,0.0,0.10136236995458603,7871249000,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
236,0.0,0.1497921496629715,7904601750,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
237,0.0,0.11470886319875717,7937954500,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
238,0.0,0.1592412292957306,7971307250,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
239,0.0,0.1121915951371193,8004660000,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
240,0.0,0.15583232045173645,8038012750,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
241,0.0,0.11748551577329636,8071365500,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
242,0.0,0.14577381312847137,8104718250,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
243,0.0,0.10631219297647476,8138071000,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
244,0.0,0.16584078967571259,8171423750,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
245,0.0,0.11781628429889679,8204776500,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
246,0.0,0.16251735389232635,8238129250,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
247,0.0,0.10133453458547592,8271482000,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
248,0.0,0.17749539017677307,8304834750,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
249,0.0,0.13455776870250702,8338187500,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
250,0.0,0.154456228017807,8371540250,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
251,0.0,0.09970584511756897,8404893000,42.510000000000005,16.400000000000002,67.10000000000001,8438245750.0
252,0.0,0.14341731369495392,8438245750,54.63499999999999,41.0,67.9,9205359000.0
253,0.0,0.12351121753454208,8471598500,54.63499999999999,41.0,67.9,9205359000.0
254,0.0,0.15424565970897675,8504951250,54.63499999999999,41.0,67.9,9205359000.0
255,0.0,0.1106078252196312,8538304000,54.63499999999999,41.0,67.9,9205359000.0
256,0.0,0.12758521735668182,8571656750,54.63499999999999,41.0,67.9,9205359000.0
257,0.0,0.11271627247333527,8605009500,54.63499999999999,41.0,67.9,9205359000.0
258,0.0,0.15080992877483368,8638362250,54.63499999999999,41.0,67.9,9205359000.0
259,0.0,0.11687805503606796,8671715000,54.63499999999999,41.0,67.9,9205359000.0
260,0.0,0.15350781381130219,8705067750,54.63499999999999,41.0,67.9,9205359000.0
261,0.0,0.12376334518194199,8738420500,54.63499999999999,41.0,67.9,9205359000.0
262,0.0,0.12118346989154816,8771773250,54.63499999999999,41.0,67.9,9205359000.0
263,0.0,0.09137079864740372,8805126000,54.63499999999999,41.0,67.9,9205359000.0
264,0.0,0.12225910276174545,8838478750,54.63499999999999,41.0,67.9,9205359000.0
265,0.0,0.1293027400970459,8871831500,54.63499999999999,41.0,67.9,9205359000.0
266,0.0,0.13114182651042938,8905184250,54.63499999999999,41.0,67.9,9205359000.0
267,0.0,0.11053671687841415,8938537000,54.63499999999999,41.0,67.9,9205359000.0
268,0.0,0.1336418241262436,8971889750,54.63499999999999,41.0,67.9,9205359000.0
269,0.0,0.13300172984600067,9005242500,54.63499999999999,41.0,67.9,9205359000.0
270,0.0,0.1549568474292755,9038595250,54.63499999999999,41.0,67.9,9205359000.0
271,0.0,0.12144853919744492,9071948000,54.63499999999999,41.0,67.9,9205359000.0
272,0.0,0.14544162154197693,9105300750,54.63499999999999,41.0,67.9,9205359000.0
273,0.0,0.10876470059156418,9138653500,54.63499999999999,41.0,67.9,9205359000.0
274,0.0,0.12009117752313614,9172006250,54.63499999999999,41.0,67.9,9205359000.0
275,0.0,0.11256185919046402,9205359000,56.69499999999999,28.4,75.1,9972472250.0
276,0.0,0.11626327037811279,9238711750,56.69499999999999,28.4,75.1,9972472250.0
277,0.0,0.11134567111730576,9272064500,56.69499999999999,28.4,75.1,9972472250.0
278,0.0,0.12243936210870743,9305417250,56.69499999999999,28.4,75.1,9972472250.0
279,0.0,0.09403101354837418,9338770000,56.69499999999999,28.4,75.1,9972472250.0
280,0.0,0.1141505166888237,9372122750,56.69499999999999,28.4,75.1,9972472250.0
281,0.0,0.08908691257238388,9405475500,56.69499999999999,28.4,75.1,9972472250.0
282,0.0,0.12516039609909058,9438828250,56.69499999999999,28.4,75.1,9972472250.0
283,0.0,0.10781355202198029,9472181000,56.69499999999999,28.4,75.1,9972472250.0
284,0.0,0.13909493386745453,9505533750,56.69499999999999,28.4,75.1,9972472250.0
285,0.0,0.10607659071683884,9538886500,56.69499999999999,28.4,75.1,9972472250.0
286,0.0,0.13840889930725098,9572239250,56.69499999999999,28.4,75.1,9972472250.0
287,0.0,0.09217675775289536,9605592000,56.69499999999999,28.4,75.1,9972472250.0
288,0.0,0.12092164903879166,9638944750,56.69499999999999,28.4,75.1,9972472250.0
289,0.0,0.11132359504699707,9672297500,56.69499999999999,28.4,75.1,9972472250.0
290,0.0,0.1541949212551117,9705650250,56.69499999999999,28.4,75.1,9972472250.0
291,0.0,0.10043012350797653,9739003000,56.69499999999999,28.4,75.1,9972472250.0
292,0.0,0.11703481525182724,9772355750,56.69499999999999,28.4,75.1,9972472250.0
293,0.0,0.09884548932313919,9805708500,56.69499999999999,28.4,75.1,9972472250.0
294,0.0,0.10956910997629166,9839061250,56.69499999999999,28.4,75.1,9972472250.0
295,0.0,0.0883311852812767,9872414000,56.69499999999999,28.4,75.1,9972472250.0
296,0.0,0.1333528608083725,9905766750,56.69499999999999,28.4,75.1,9972472250.0
297,0.0,0.09352739155292511,9939119500,56.69499999999999,28.4,75.1,9972472250.0
298,0.0,0.11861725896596909,9972472250,69.025,57.199999999999996,77.5,10739585500.0
299,0.0,0.0821872279047966,10005825000,69.025,57.199999999999996,77.5,10739585500.0
300,0.0,0.1202804371714592,10039177750,69.025,57.199999999999996,77.5,10739585500.0
301,0.0,0.0849454328417778,10072530500,69.025,57.199999999999996,77.5,10739585500.0
302,0.0,0.12830422818660736,10105883250,69.025,57.199999999999996,77.5,10739585500.0
303,0.0,0.10072948783636093,10139236000,69.025,57.199999999999996,77.5,10739585500.0
304,0.0,0.11250253021717072,10172588750,69.025,57.199999999999996,77.5,10739585500.0
305,0.0,0.08514517545700073,10205941500,69.025,57.199999999999996,77.5,10739585500.0
306,0.0,0.10804665088653564,10239294250,69.025,57.199999999999996,77.5,10739585500.0
307,0.0,0.08649509400129318,10272647000,69.025,57.199999999999996,77.5,10739585500.0
308,0.0,0.10006499290466309,10305999750,69.025,57.199999999999996,77.5,10739585500.0
309,0.0,0.09267304837703705,10339352500,69.025,57.199999999999996,77.5,10739585500.0
310,0.0,0.13259001076221466,10372705250,69.025,57.199999999999996,77.5,10739585500.0
311,0.0,0.07766838371753693,10406058000,69.025,57.199999999999996,77.5,10739585500.0
312,0.0,0.09462311118841171,10439410750,69.025,57.199999999999996,77.5,10739585500.0
313,0.0,0.0763833150267601,10472763500,69.025,57.199999999999996,77.5,10739585500.0
314,0.0,0.11304391920566559,10506116250,69.025,57.199999999999996,77.5,10739585500.0
315,0.0,0.10122048854827881,10539469000,69.025,57.199999999999996,77.5,10739585500.0
316,0.0,0.1066485196352005,10572821750,69.025,57.199999999999996,77.5,10739585500.0
317,0.0,0.09461488574743271,10606174500,69.025,57.199999999999996,77.5,10739585500.0
318,0.0,0.100621297955513,10639527250,69.025,57.199999999999996,77.5,10739585500.0
319,0.0,0.0795244425535202,10672880000,69.025,57.199999999999996,77.5,10739585500.0
