iteration,train_loss,consensus_error,comm_volume,test_acc,test_acc_min,test_acc_max,test_comm_volume
82,0.0,0.08696550875902176,848932300,10.27,8.5,12.8,940985200.0
83,0.0,0.15052206814289093,859160400,10.27,8.5,12.8,940985200.0
84,0.0,0.09228429198265076,869388500,10.27,8.5,12.8,940985200.0
85,0.0,0.17181847989559174,879616600,10.27,8.5,12.8,940985200.0
86,0.0,0.09933675080537796,889844700,10.27,8.5,12.8,940985200.0
87,0.0,0.14820782840251923,900072800,10.27,8.5,12.8,940985200.0
88,0.0,0.08793899416923523,910300900,10.27,8.5,12.8,940985200.0
89,0.0,0.16073010861873627,920529000,10.27,8.5,12.8,940985200.0
90,0.0,0.09238596260547638,930757100,10.27,8.5,12.8,940985200.0
91,0.0,0.14976023137569427,940985200,10.455000000000002,8.5,15.0,1176231500.0
92,0.0,0.09200568497180939,951213300,10.455000000000002,8.5,15.0,1176231500.0
93,0.0,0.1633893847465515,961441400,10.455000000000002,8.5,15.0,1176231500.0
94,0.0,0.08969759941101074,971669500,10.455000000000002,8.5,15.0,1176231500.0
95,0.0,0.17512409389019012,981897600,10.455000000000002,8.5,15.0,1176231500.0
96,0.0,0.09174632281064987,992125700,10.455000000000002,8.5,15.0,1176231500.0
97,0.0,0.1560438722372055,1002353800,10.455000000000002,8.5,15.0,1176231500.0
98,0.0,0.08373796194791794,1012581900,10.455000000000002,8.5,15.0,1176231500.0
99,0.0,0.14191322028636932,1022810000,10.455000000000002,8.5,15.0,1176231500.0
100,0.0,0.10687253624200821,1033038100,10.455000000000002,8.5,15.0,1176231500.0
101,0.0,0.1738799661397934,1043266200,10.455000000000002,8.5,15.0,1176231500.0
102,0.0,0.10139651596546173,1053494300,10.455000000000002,8.5,15.0,1176231500.0
103,0.0,0.15721982717514038,1063722400,10.455000000000002,8.5,15.0,1176231500.0
104,0.0,0.07889487594366074,1073950500,10.455000000000002,8.5,15.0,1176231500.0
105,0.0,0.14316344261169434,1084178600,10.455000000000002,8.5,15.0,1176231500.0
106,0.0,0.08728211373090744,1094406700,10.455000000000002,8.5,15.0,1176231500.0
107,0.0,0.16415707767009735,1104634800,10.455000000000002,8.5,15.0,1176231500.0
108,0.0,0.10298984497785568,1114862900,10.455000000000002,8.5,15.0,1176231500.0
109,0.0,0.16671617329120636,1125091000,10.455000000000002,8.5,15.0,1176231500.0
110,0.0,0.0929705947637558,1135319100,10.455000000000002,8.5,15.0,1176231500.0
111,0.0,0.14976339042186737,1145547200,10.455000000000002,8.5,15.0,1176231500.0
112,0.0,0.07756676524877548,1155775300,10.455000000000002,8.5,15.0,1176231500.0
113,0.0,0.16050350666046143,1166003400,10.455000000000002,8.5,15.0,1176231500.0
114,0.0,0.09450670331716537,1176231500,13.939999999999998,8.5,21.5,1411477800.0
115,0.0,0.18024520576000214,1186459600,13.939999999999998,8.5,21.5,1411477800.0
116,0.0,0.10114836692810059,1196687700,13.939999999999998,8.5,21.5,1411477800.0
117,0.0,0.14835231006145477,1206915800,13.939999999999998,8.5,21.5,1411477800.0
118,0.0,0.08580146729946136,1217143900,13.939999999999998,8.5,21.5,1411477800.0
119,0.0,0.15123406052589417,1227372000,13.939999999999998,8.5,21.5,1411477800.0
120,0.0,0.10421740263700485,1237600100,13.939999999999998,8.5,21.5,1411477800.0
121,0.0,0.1927921622991562,1247828200,13.939999999999998,8.5,21.5,1411477800.0
122,0.0,0.08648450672626495,1258056300,13.939999999999998,8.5,21.5,1411477800.0
123,0.0,0.15536196529865265,1268284400,13.939999999999998,8.5,21.5,1411477800.0
124,0.0,0.0836968794465065,1278512500,13.939999999999998,8.5,21.5,1411477800.0
125,0.0,0.16997598111629486,1288740600,13.939999999999998,8.5,21.5,1411477800.0
126,0.0,0.1057664081454277,1298968700,13.939999999999998,8.5,21.5,1411477800.0
127,0.0,0.18683847784996033,1309196800,13.939999999999998,8.5,21.5,1411477800.0
128,0.0,0.08529939502477646,1319424900,13.939999999999998,8.5,21.5,1411477800.0
129,0.0,0.17349036037921906,1329653000,13.939999999999998,8.5,21.5,1411477800.0
130,0.0,0.08284182846546173,1339881100,13.939999999999998,8.5,21.5,1411477800.0
131,0.0,0.1655435413122177,1350109200,13.939999999999998,8.5,21.5,1411477800.0
132,0.0,0.08840757608413696,1360337300,13.939999999999998,8.5,21.5,1411477800.0
133,0.0,0.16900038719177246,1370565400,13.939999999999998,8.5,21.5,1411477800.0
134,0.0,0.10293077677488327,1380793500,13.939999999999998,8.5,21.5,1411477800.0
135,0.0,0.17769089341163635,1391021600,13.939999999999998,8.5,21.5,1411477800.0
136,0.0,0.08413052558898926,1401249700,13.939999999999998,8.5,21.5,1411477800.0
137,0.0,0.17523925006389618,1411477800,17.895,10.4,26.1,1646724100.0
138,0.0,0.08234642446041107,1421705900,17.895,10.4,26.1,1646724100.0
139,0.0,0.17964743077754974,1431934000,17.895,10.4,26.1,1646724100.0
140,0.0,0.09447893500328064,1442162100,17.895,10.4,26.1,1646724100.0
141,0.0,0.17673347890377045,1452390200,17.895,10.4,26.1,1646724100.0
142,0.0,0.09612060338258743,1462618300,17.895,10.4,26.1,1646724100.0
143,0.0,0.19737550616264343,1472846400,17.895,10.4,26.1,1646724100.0
144,0.0,0.10860683768987656,1483074500,17.895,10.4,26.1,1646724100.0
145,0.0,0.17615965008735657,1493302600,17.895,10.4,26.1,1646724100.0
146,0.0,0.11418403685092926,1503530700,17.895,10.4,26.1,1646724100.0
147,0.0,0.15571166574954987,1513758800,17.895,10.4,26.1,1646724100.0
148,0.0,0.09994807839393616,1523986900,17.895,10.4,26.1,1646724100.0
149,0.0,0.1931912750005722,1534215000,17.895,10.4,26.1,1646724100.0
150,0.0,0.11128010600805283,1544443100,17.895,10.4,26.1,1646724100.0
151,0.0,0.16643831133842468,1554671200,17.895,10.4,26.1,1646724100.0
152,0.0,0.09128578752279282,1564899300,17.895,10.4,26.1,1646724100.0
153,0.0,0.15595324337482452,1575127400,17.895,10.4,26.1,1646724100.0
154,0.0,0.1022379919886589,1585355500,17.895,10.4,26.1,1646724100.0
155,0.0,0.19894491136074066,1595583600,17.895,10.4,26.1,1646724100.0
156,0.0,0.11613696813583374,1605811700,17.895,10.4,26.1,1646724100.0
157,0.0,0.16096803545951843,1616039800,17.895,10.4,26.1,1646724100.0
158,0.0,0.09239696711301804,1626267900,17.895,10.4,26.1,1646724100.0
159,0.0,0.16799381375312805,1636496000,17.895,10.4,26.1,1646724100.0
160,0.0,0.10736947506666183,1646724100,18.645,9.4,28.1,1881970400.0
161,0.0,0.17064690589904785,1656952200,18.645,9.4,28.1,1881970400.0
162,0.0,0.11398795992136002,1667180300,18.645,9.4,28.1,1881970400.0
163,0.0,0.15947428345680237,1677408400,18.645,9.4,28.1,1881970400.0
164,0.0,0.12560932338237762,1687636500,18.645,9.4,28.1,1881970400.0
165,0.0,0.16501034796237946,1697864600,18.645,9.4,28.1,1881970400.0
166,0.0,0.12088506668806076,1708092700,18.645,9.4,28.1,1881970400.0
167,0.0,0.1496485322713852,1718320800,18.645,9.4,28.1,1881970400.0
168,0.0,0.1217409297823906,1728548900,18.645,9.4,28.1,1881970400.0
169,0.0,0.169647678732872,1738777000,18.645,9.4,28.1,1881970400.0
170,0.0,0.11588671058416367,1749005100,18.645,9.4,28.1,1881970400.0
171,0.0,0.1724623292684555,1759233200,18.645,9.4,28.1,1881970400.0
172,0.0,0.14103297889232635,1769461300,18.645,9.4,28.1,1881970400.0
173,0.0,0.15192513167858124,1779689400,18.645,9.4,28.1,1881970400.0
174,0.0,0.11413539946079254,1789917500,18.645,9.4,28.1,1881970400.0
175,0.0,0.1537036895751953,1800145600,18.645,9.4,28.1,1881970400.0
176,0.0,0.11953689157962799,1810373700,18.645,9.4,28.1,1881970400.0
177,0.0,0.17515568435192108,1820601800,18.645,9.4,28.1,1881970400.0
178,0.0,0.1271526962518692,1830829900,18.645,9.4,28.1,1881970400.0
179,0.0,0.16065524518489838,1841058000,18.645,9.4,28.1,1881970400.0
180,0.0,0.1117846742272377,1851286100,18.645,9.4,28.1,1881970400.0
181,0.0,0.1612250953912735,1861514200,18.645,9.4,28.1,1881970400.0
182,0.0,0.13361762464046478,1871742300,18.645,9.4,28.1,1881970400.0
183,0.0,0.15917012095451355,1881970400,24.130000000000003,11.0,37.3,2117216700.0
184,0.0,0.11201413720846176,1892198500,24.130000000000003,11.0,37.3,2117216700.0
185,0.0,0.1446276605129242,1902426600,24.130000000000003,11.0,37.3,2117216700.0
186,0.0,0.11363202333450317,1912654700,24.130000000000003,11.0,37.3,2117216700.0
187,0.0,0.16011998057365417,1922882800,24.130000000000003,11.0,37.3,2117216700.0
188,0.0,0.12945429980754852,1933110900,24.130000000000003,11.0,37.3,2117216700.0
189,0.0,0.17009702324867249,1943339000,24.130000000000003,11.0,37.3,2117216700.0
190,0.0,0.11442746967077255,1953567100,24.130000000000003,11.0,37.3,2117216700.0
191,0.0,0.16233395040035248,1963795200,24.130000000000003,11.0,37.3,2117216700.0
192,0.0,0.1100257858633995,1974023300,24.130000000000003,11.0,37.3,2117216700.0
193,0.0,0.16173754632472992,1984251400,24.130000000000003,11.0,37.3,2117216700.0
194,0.0,0.12049480527639389,1994479500,24.130000000000003,11.0,37.3,2117216700.0
195,0.0,0.1756928414106369,2004707600,24.130000000000003,11.0,37.3,2117216700.0
196,0.0,0.0970357358455658,2014935700,24.130000000000003,11.0,37.3,2117216700.0
197,0.0,0.154371440410614,2025163800,24.130000000000003,11.0,37.3,2117216700.0
198,0.0,0.10249153524637222,2035391900,24.130000000000003,11.0,37.3,2117216700.0
199,0.0,0.15894369781017303,2045620000,24.130000000000003,11.0,37.3,2117216700.0
200,0.0,0.13564257323741913,2055848100,24.130000000000003,11.0,37.3,2117216700.0
201,0.0,0.15870684385299683,2066076200,24.130000000000003,11.0,37.3,2117216700.0
202,0.0,0.12290724366903305,2076304300,24.130000000000003,11.0,37.3,2117216700.0
203,0.0,0.15221016108989716,2086532400,24.130000000000003,11.0,37.3,2117216700.0
204,0.0,0.09736385196447372,2096760500,24.130000000000003,11.0,37.3,2117216700.0
205,0.0,0.1574249416589737,2106988600,24.130000000000003,11.0,37.3,2117216700.0
206,0.0,0.13034190237522125,2117216700,29.529999999999994,12.7,42.1,2352463000.0
207,0.0,0.17380966246128082,2127444800,29.529999999999994,12.7,42.1,2352463000.0
208,0.0,0.1037125214934349,2137672900,29.529999999999994,12.7,42.1,2352463000.0
209,0.0,0.15514342486858368,2147901000,29.529999999999994,12.7,42.1,2352463000.0
210,0.0,0.12148018926382065,2158129100,29.529999999999994,12.7,42.1,2352463000.0
211,0.0,0.18206331133842468,2168357200,29.529999999999994,12.7,42.1,2352463000.0
212,0.0,0.1110755130648613,2178585300,29.529999999999994,12.7,42.1,2352463000.0
213,0.0,0.15076123178005219,2188813400,29.529999999999994,12.7,42.1,2352463000.0
214,0.0,0.11453654617071152,2199041500,29.529999999999994,12.7,42.1,2352463000.0
215,0.0,0.15319311618804932,2209269600,29.529999999999994,12.7,42.1,2352463000.0
216,0.0,0.1195722445845604,2219497700,29.529999999999994,12.7,42.1,2352463000.0
217,0.0,0.1610737293958664,2229725800,29.529999999999994,12.7,42.1,2352463000.0
218,0.0,0.11818887293338776,2239953900,29.529999999999994,12.7,42.1,2352463000.0
219,0.0,0.16046948730945587,2250182000,29.529999999999994,12.7,42.1,2352463000.0
220,0.0,0.12528496980667114,2260410100,29.529999999999994,12.7,42.1,2352463000.0
221,0.0,0.1587418168783188,2270638200,29.529999999999994,12.7,42.1,2352463000.0
222,0.0,0.10837399959564209,2280866300,29.529999999999994,12.7,42.1,2352463000.0
223,0.0,0.14570552110671997,2291094400,29.529999999999994,12.7,42.1,2352463000.0
224,0.0,0.12483712285757065,2301322500,29.529999999999994,12.7,42.1,2352463000.0
225,0.0,0.18319706618785858,2311550600,29.529999999999994,12.7,42.1,2352463000.0
226,0.0,0.11277125030755997,2321778700,29.529999999999994,12.7,42.1,2352463000.0
227,0.0,0.15222136676311493,2332006800,29.529999999999994,12.7,42.1,2352463000.0
228,0.0,0.12161029875278473,2342234900,29.529999999999994,12.7,42.1,2352463000.0
229,0.0,0.15316088497638702,2352463000,41.565,13.4,60.3,2587709300.0
230,0.0,0.12680085003376007,2362691100,41.565,13.4,60.3,2587709300.0
231,0.0,0.14851759374141693,2372919200,41.565,13.4,60.3,2587709300.0
232,0.0,0.10763957351446152,2383147300,41.565,13.4,60.3,2587709300.0
233,0.0,0.1569962352514267,2393375400,41.565,13.4,60.3,2587709300.0
234,0.0,0.10097797214984894,2403603500,41.565,13.4,60.3,2587709300.0
235,0.0,0.14861778914928436,2413831600,41.565,13.4,60.3,2587709300.0
236,0.0,0.12471120804548264,2424059700,41.565,13.4,60.3,2587709300.0
237,0.0,0.16106760501861572,2434287800,41.565,13.4,60.3,2587709300.0
238,0.0,0.14043667912483215,2444515900,41.565,13.4,60.3,2587709300.0
239,0.0,0.16340582072734833,2454744000,41.565,13.4,60.3,2587709300.0
240,0.0,0.1134420782327652,2464972100,41.565,13.4,60.3,2587709300.0
241,0.0,0.14209212362766266,2475200200,41.565,13.4,60.3,2587709300.0
242,0.0,0.10940206050872803,2485428300,41.565,13.4,60.3,2587709300.0
243,0.0,0.15617190301418304,2495656400,41.565,13.4,60.3,2587709300.0
244,0.0,0.12290648370981216,2505884500,41.565,13.4,60.3,2587709300.0
245,0.0,0.1657038778066635,2516112600,41.565,13.4,60.3,2587709300.0
246,0.0,0.12165243923664093,2526340700,41.565,13.4,60.3,2587709300.0
247,0.0,0.13400529325008392,2536568800,41.565,13.4,60.3,2587709300.0
248,0.0,0.1116289496421814,2546796900,41.565,13.4,60.3,2587709300.0
249,0.0,0.15710026025772095,2557025000,41.565,13.4,60.3,2587709300.0
250,0.0,0.1364469826221466,2567253100,41.565,13.4,60.3,2587709300.0
251,0.0,0.15370716154575348,2577481200,41.565,13.4,60.3,2587709300.0
252,0.0,0.11957491934299469,2587709300,46.05,20.5,68.5,2822955600.0
253,0.0,0.1543373018503189,2597937400,46.05,20.5,68.5,2822955600.0
254,0.0,0.11784493923187256,2608165500,46.05,20.5,68.5,2822955600.0
255,0.0,0.16866904497146606,2618393600,46.05,20.5,68.5,2822955600.0
256,0.0,0.13467228412628174,2628621700,46.05,20.5,68.5,2822955600.0
257,0.0,0.14584504067897797,2638849800,46.05,20.5,68.5,2822955600.0
258,0.0,0.12041156738996506,2649077900,46.05,20.5,68.5,2822955600.0
259,0.0,0.1363677680492401,2659306000,46.05,20.5,68.5,2822955600.0
260,0.0,0.10608609765768051,2669534100,46.05,20.5,68.5,2822955600.0
261,0.0,0.15451684594154358,2679762200,46.05,20.5,68.5,2822955600.0
262,0.0,0.11567308753728867,2689990300,46.05,20.5,68.5,2822955600.0
263,0.0,0.16324128210544586,2700218400,46.05,20.5,68.5,2822955600.0
264,0.0,0.12911581993103027,2710446500,46.05,20.5,68.5,2822955600.0
265,0.0,0.14902688562870026,2720674600,46.05,20.5,68.5,2822955600.0
266,0.0,0.10890521854162216,2730902700,46.05,20.5,68.5,2822955600.0
267,0.0,0.1514962762594223,2741130800,46.05,20.5,68.5,2822955600.0
268,0.0,0.14761297404766083,2751358900,46.05,20.5,68.5,2822955600.0
269,0.0,0.17503462731838226,2761587000,46.05,20.5,68.5,2822955600.0
270,0.0,0.10903109610080719,2771815100,46.05,20.5,68.5,2822955600.0
271,0.0,0.1446647197008133,2782043200,46.05,20.5,68.5,2822955600.0
272,0.0,0.10970383137464523,2792271300,46.05,20.5,68.5,2822955600.0
273,0.0,0.1616496443748474,2802499400,46.05,20.5,68.5,2822955600.0
274,0.0,0.13419842720031738,2812727500,46.05,20.5,68.5,2822955600.0
275,0.0,0.14475175738334656,2822955600,56.82000000000001,27.1,70.1,3058201900.0
276,0.0,0.10953420400619507,2833183700,56.82000000000001,27.1,70.1,3058201900.0
277,0.0,0.14505605399608612,2843411800,56.82000000000001,27.1,70.1,3058201900.0
278,0.0,0.12239497900009155,2853639900,56.82000000000001,27.1,70.1,3058201900.0
279,0.0,0.1604142040014267,2863868000,56.82000000000001,27.1,70.1,3058201900.0
280,0.0,0.1308734267950058,2874096100,56.82000000000001,27.1,70.1,3058201900.0
281,0.0,0.16378186643123627,2884324200,56.82000000000001,27.1,70.1,3058201900.0
282,0.0,0.12278323620557785,2894552300,56.82000000000001,27.1,70.1,3058201900.0
283,0.0,0.14684173464775085,2904780400,56.82000000000001,27.1,70.1,3058201900.0
284,0.0,0.11261045932769775,2915008500,56.82000000000001,27.1,70.1,3058201900.0
285,0.0,0.15378113090991974,2925236600,56.82000000000001,27.1,70.1,3058201900.0
286,0.0,0.12727996706962585,2935464700,56.82000000000001,27.1,70.1,3058201900.0
287,0.0,0.17095284163951874,2945692800,56.82000000000001,27.1,70.1,3058201900.0
288,0.0,0.1088140532374382,2955920900,56.82000000000001,27.1,70.1,3058201900.0
289,0.0,0.16404195129871368,2966149000,56.82000000000001,27.1,70.1,3058201900.0
290,0.0,0.11499124020338058,2976377100,56.82000000000001,27.1,70.1,3058201900.0
291,0.0,0.14887510240077972,2986605200,56.82000000000001,27.1,70.1,3058201900.0
292,0.0,0.11208994686603546,2996833300,56.82000000000001,27.1,70.1,3058201900.0
293,0.0,0.15606875717639923,3007061400,56.82000000000001,27.1,70.1,3058201900.0
294,0.0,0.11580123752355576,3017289500,56.82000000000001,27.1,70.1,3058201900.0
295,0.0,0.14965830743312836,3027517600,56.82000000000001,27.1,70.1,3058201900.0
296,0.0,0.1094575896859169,3037745700,56.82000000000001,27.1,70.1,3058201900.0
297,0.0,0.1545552909374237,3047973800,56.82000000000001,27.1,70.1,3058201900.0
298,0.0,0.12345093488693237,3058201900,58.81999999999999,34.4,76.4,3293448200.0
299,0.0,0.14545251429080963,3068430000,58.81999999999999,34.4,76.4,3293448200.0
300,0.0,0.11042153835296631,3078658100,58.81999999999999,34.4,76.4,3293448200.0
301,0.0,0.13831959664821625,3088886200,58.81999999999999,34.4,76.4,3293448200.0
302,0.0,0.10597534477710724,3099114300,58.81999999999999,34.4,76.4,3293448200.0
303,0.0,0.15603332221508026,3109342400,58.81999999999999,34.4,76.4,3293448200.0
304,0.0,0.12277122586965561,3119570500,58.81999999999999,34.4,76.4,3293448200.0
305,0.0,0.14845797419548035,3129798600,58.81999999999999,34.4,76.4,3293448200.0
306,0.0,0.10665810108184814,3140026700,58.81999999999999,34.4,76.4,3293448200.0
307,0.0,0.13458330929279327,3150254800,58.81999999999999,34.4,76.4,3293448200.0
308,0.0,0.10890394449234009,3160482900,58.81999999999999,34.4,76.4,3293448200.0
309,0.0,0.15001779794692993,3170711000,58.81999999999999,34.4,76.4,3293448200.0
310,0.0,0.11256130784749985,3180939100,58.81999999999999,34.4,76.4,3293448200.0
311,0.0,0.12098373472690582,3191167200,58.81999999999999,34.4,76.4,3293448200.0
312,0.0,0.0949164479970932,3201395300,58.81999999999999,34.4,76.4,3293448200.0
313,0.0,0.1369028389453888,3211623400,58.81999999999999,34.4,76.4,3293448200.0
314,0.0,0.12051282078027725,3221851500,58.81999999999999,34.4,76.4,3293448200.0
315,0.0,0.14049610495567322,3232079600,58.81999999999999,34.4,76.4,3293448200.0
316,0.0,0.10992995649576187,3242307700,58.81999999999999,34.4,76.4,3293448200.0
317,0.0,0.1352965235710144,3252535800,58.81999999999999,34.4,76.4,3293448200.0
318,0.0,0.09976524114608765,3262763900,58.81999999999999,34.4,76.4,3293448200.0
319,0.0,0.1352691501379013,3272992000,58.81999999999999,34.4,76.4,3293448200.0
320,0.0,0.11874169111251831,3283220100,58.81999999999999,34.4,76.4,3293448200.0
321,0.0,0.14780329167842865,3293448200,67.55,34.8,80.80000000000001,3528694500.0
322,0.0,0.10794788599014282,3303676300,67.55,34.8,80.80000000000001,3528694500.0
323,0.0,0.11796949058771133,3313904400,67.55,34.8,80.80000000000001,3528694500.0
324,0.0,0.0910794660449028,3324132500,67.55,34.8,80.80000000000001,3528694500.0
325,0.0,0.12712962925434113,3334360600,67.55,34.8,80.80000000000001,3528694500.0
326,0.0,0.11062487214803696,3344588700,67.55,34.8,80.80000000000001,3528694500.0
327,0.0,0.1382792443037033,3354816800,67.55,34.8,80.80000000000001,3528694500.0
328,0.0,0.10036896914243698,3365044900,67.55,34.8,80.80000000000001,3528694500.0
329,0.0,0.12266836315393448,3375273000,67.55,34.8,80.80000000000001,3528694500.0
330,0.0,0.11838015168905258,3385501100,67.55,34.8,80.80000000000001,3528694500.0
331,0.0,0.14056657254695892,3395729200,67.55,34.8,80.80000000000001,3528694500.0
332,0.0,0.10803427547216415,3405957300,67.55,34.8,80.80000000000001,3528694500.0
333,0.0,0.11316929012537003,3416185400,67.55,34.8,80.80000000000001,3528694500.0
334,0.0,0.10037777572870255,3426413500,67.55,34.8,80.80000000000001,3528694500.0
335,0.0,0.11746352165937424,3436641600,67.55,34.8,80.80000000000001,3528694500.0
336,0.0,0.09372831881046295,3446869700,67.55,34.8,80.80000000000001,3528694500.0
337,0.0,0.11398335546255112,3457097800,67.55,34.8,80.80000000000001,3528694500.0
338,0.0,0.09836242347955704,3467325900,67.55,34.8,80.80000000000001,3528694500.0
339,0.0,0.10822750627994537,3477554000,67.55,34.8,80.80000000000001,3528694500.0
340,0.0,0.09668996930122375,3487782100,67.55,34.8,80.80000000000001,3528694500.0
