iteration,train_loss,consensus_error,comm_volume,test_acc,test_acc_min,test_acc_max,test_comm_volume
67,0.0,0.11015775054693222,756007000,10.080000000000002,8.5,12.6,767124750.0
68,0.0,0.0723256915807724,767124750,10.065000000000001,8.5,12.6,1022833000.0
69,0.0,0.10778957605361938,778242500,10.065000000000001,8.5,12.6,1022833000.0
70,0.0,0.05335800722241402,789360250,10.065000000000001,8.5,12.6,1022833000.0
71,0.0,0.1003338098526001,800478000,10.065000000000001,8.5,12.6,1022833000.0
72,0.0,0.05316367372870445,811595750,10.065000000000001,8.5,12.6,1022833000.0
73,0.0,0.10469076782464981,822713500,10.065000000000001,8.5,12.6,1022833000.0
74,0.0,0.05969554930925369,833831250,10.065000000000001,8.5,12.6,1022833000.0
75,0.0,0.1073773130774498,844949000,10.065000000000001,8.5,12.6,1022833000.0
76,0.0,0.051249515265226364,856066750,10.065000000000001,8.5,12.6,1022833000.0
77,0.0,0.09647773206233978,867184500,10.065000000000001,8.5,12.6,1022833000.0
78,0.0,0.05038387328386307,878302250,10.065000000000001,8.5,12.6,1022833000.0
79,0.0,0.10105068981647491,889420000,10.065000000000001,8.5,12.6,1022833000.0
80,0.0,0.058642882853746414,900537750,10.065000000000001,8.5,12.6,1022833000.0
81,0.0,0.1082201600074768,911655500,10.065000000000001,8.5,12.6,1022833000.0
82,0.0,0.054322756826877594,922773250,10.065000000000001,8.5,12.6,1022833000.0
83,0.0,0.10031349956989288,933891000,10.065000000000001,8.5,12.6,1022833000.0
84,0.0,0.04985899105668068,945008750,10.065000000000001,8.5,12.6,1022833000.0
85,0.0,0.09931297600269318,956126500,10.065000000000001,8.5,12.6,1022833000.0
86,0.0,0.05298538878560066,967244250,10.065000000000001,8.5,12.6,1022833000.0
87,0.0,0.10925360023975372,978362000,10.065000000000001,8.5,12.6,1022833000.0
88,0.0,0.052304476499557495,989479750,10.065000000000001,8.5,12.6,1022833000.0
89,0.0,0.10440957546234131,1000597500,10.065000000000001,8.5,12.6,1022833000.0
90,0.0,0.0471997894346714,1011715250,10.065000000000001,8.5,12.6,1022833000.0
91,0.0,0.10500063747167587,1022833000,10.715,8.5,17.299999999999997,1278541250.0
92,0.0,0.05615774542093277,1033950750,10.715,8.5,17.299999999999997,1278541250.0
93,0.0,0.10466455668210983,1045068500,10.715,8.5,17.299999999999997,1278541250.0
94,0.0,0.05180934816598892,1056186250,10.715,8.5,17.299999999999997,1278541250.0
95,0.0,0.1053374782204628,1067304000,10.715,8.5,17.299999999999997,1278541250.0
96,0.0,0.054637618362903595,1078421750,10.715,8.5,17.299999999999997,1278541250.0
97,0.0,0.09990077465772629,1089539500,10.715,8.5,17.299999999999997,1278541250.0
98,0.0,0.047464340925216675,1100657250,10.715,8.5,17.299999999999997,1278541250.0
99,0.0,0.10642518103122711,1111775000,10.715,8.5,17.299999999999997,1278541250.0
100,0.0,0.05824682116508484,1122892750,10.715,8.5,17.299999999999997,1278541250.0
101,0.0,0.10661458224058151,1134010500,10.715,8.5,17.299999999999997,1278541250.0
102,0.0,0.05075798183679581,1145128250,10.715,8.5,17.299999999999997,1278541250.0
103,0.0,0.10117772966623306,1156246000,10.715,8.5,17.299999999999997,1278541250.0
104,0.0,0.0490722618997097,1167363750,10.715,8.5,17.299999999999997,1278541250.0
105,0.0,0.1021498441696167,1178481500,10.715,8.5,17.299999999999997,1278541250.0
106,0.0,0.05226897820830345,1189599250,10.715,8.5,17.299999999999997,1278541250.0
107,0.0,0.11822839081287384,1200717000,10.715,8.5,17.299999999999997,1278541250.0
108,0.0,0.0476674847304821,1211834750,10.715,8.5,17.299999999999997,1278541250.0
109,0.0,0.10692148655653,1222952500,10.715,8.5,17.299999999999997,1278541250.0
110,0.0,0.04574267193675041,1234070250,10.715,8.5,17.299999999999997,1278541250.0
111,0.0,0.10507690906524658,1245188000,10.715,8.5,17.299999999999997,1278541250.0
112,0.0,0.055869270116090775,1256305750,10.715,8.5,17.299999999999997,1278541250.0
113,0.0,0.10994359105825424,1267423500,10.715,8.5,17.299999999999997,1278541250.0
114,0.0,0.04671705886721611,1278541250,9.830000000000002,8.5,11.600000000000001,1534249500.0
115,0.0,0.10228394716978073,1289659000,9.830000000000002,8.5,11.600000000000001,1534249500.0
116,0.0,0.047737568616867065,1300776750,9.830000000000002,8.5,11.600000000000001,1534249500.0
117,0.0,0.10823427885770798,1311894500,9.830000000000002,8.5,11.600000000000001,1534249500.0
118,0.0,0.0534893162548542,1323012250,9.830000000000002,8.5,11.600000000000001,1534249500.0
119,0.0,0.10803351551294327,1334130000,9.830000000000002,8.5,11.600000000000001,1534249500.0
120,0.0,0.04925772175192833,1345247750,9.830000000000002,8.5,11.600000000000001,1534249500.0
121,0.0,0.10599805414676666,1356365500,9.830000000000002,8.5,11.600000000000001,1534249500.0
122,0.0,0.05803704261779785,1367483250,9.830000000000002,8.5,11.600000000000001,1534249500.0
123,0.0,0.09955138713121414,1378601000,9.830000000000002,8.5,11.600000000000001,1534249500.0
124,0.0,0.051797039806842804,1389718750,9.830000000000002,8.5,11.600000000000001,1534249500.0
125,0.0,0.10152765363454819,1400836500,9.830000000000002,8.5,11.600000000000001,1534249500.0
126,0.0,0.06584753096103668,1411954250,9.830000000000002,8.5,11.600000000000001,1534249500.0
127,0.0,0.09862950444221497,1423072000,9.830000000000002,8.5,11.600000000000001,1534249500.0
128,0.0,0.05580831319093704,1434189750,9.830000000000002,8.5,11.600000000000001,1534249500.0
129,0.0,0.1032780334353447,1445307500,9.830000000000002,8.5,11.600000000000001,1534249500.0
130,0.0,0.05100426822900772,1456425250,9.830000000000002,8.5,11.600000000000001,1534249500.0
131,0.0,0.10148382186889648,1467543000,9.830000000000002,8.5,11.600000000000001,1534249500.0
132,0.0,0.062414199113845825,1478660750,9.830000000000002,8.5,11.600000000000001,1534249500.0
133,0.0,0.10209677368402481,1489778500,9.830000000000002,8.5,11.600000000000001,1534249500.0
134,0.0,0.056216489523649216,1500896250,9.830000000000002,8.5,11.600000000000001,1534249500.0
135,0.0,0.10264404118061066,1512014000,9.830000000000002,8.5,11.600000000000001,1534249500.0
136,0.0,0.06229821965098381,1523131750,9.830000000000002,8.5,11.600000000000001,1534249500.0
137,0.0,0.09939022362232208,1534249500,13.185000000000002,8.5,20.3,1789957750.0
138,0.0,0.05654147267341614,1545367250,13.185000000000002,8.5,20.3,1789957750.0
139,0.0,0.10463958233594894,1556485000,13.185000000000002,8.5,20.3,1789957750.0
140,0.0,0.05572759732604027,1567602750,13.185000000000002,8.5,20.3,1789957750.0
141,0.0,0.10683782398700714,1578720500,13.185000000000002,8.5,20.3,1789957750.0
142,0.0,0.059729378670454025,1589838250,13.185000000000002,8.5,20.3,1789957750.0
143,0.0,0.09902877360582352,1600956000,13.185000000000002,8.5,20.3,1789957750.0
144,0.0,0.0572919026017189,1612073750,13.185000000000002,8.5,20.3,1789957750.0
145,0.0,0.09857858717441559,1623191500,13.185000000000002,8.5,20.3,1789957750.0
146,0.0,0.05107426643371582,1634309250,13.185000000000002,8.5,20.3,1789957750.0
147,0.0,0.11305925995111465,1645427000,13.185000000000002,8.5,20.3,1789957750.0
148,0.0,0.06063162907958031,1656544750,13.185000000000002,8.5,20.3,1789957750.0
149,0.0,0.11047809571027756,1667662500,13.185000000000002,8.5,20.3,1789957750.0
150,0.0,0.05306881293654442,1678780250,13.185000000000002,8.5,20.3,1789957750.0
151,0.0,0.10249578952789307,1689898000,13.185000000000002,8.5,20.3,1789957750.0
152,0.0,0.043709561228752136,1701015750,13.185000000000002,8.5,20.3,1789957750.0
153,0.0,0.11166294664144516,1712133500,13.185000000000002,8.5,20.3,1789957750.0
154,0.0,0.05297034606337547,1723251250,13.185000000000002,8.5,20.3,1789957750.0
155,0.0,0.11916735023260117,1734369000,13.185000000000002,8.5,20.3,1789957750.0
156,0.0,0.04257650300860405,1745486750,13.185000000000002,8.5,20.3,1789957750.0
157,0.0,0.10573625564575195,1756604500,13.185000000000002,8.5,20.3,1789957750.0
158,0.0,0.04422410577535629,1767722250,13.185000000000002,8.5,20.3,1789957750.0
159,0.0,0.11624423414468765,1778840000,13.185000000000002,8.5,20.3,1789957750.0
160,0.0,0.04652190953493118,1789957750,12.110000000000001,8.7,21.4,2045666000.0
161,0.0,0.11510241031646729,1801075500,12.110000000000001,8.7,21.4,2045666000.0
162,0.0,0.04179435595870018,1812193250,12.110000000000001,8.7,21.4,2045666000.0
163,0.0,0.1076604351401329,1823311000,12.110000000000001,8.7,21.4,2045666000.0
164,0.0,0.04687394201755524,1834428750,12.110000000000001,8.7,21.4,2045666000.0
165,0.0,0.12083949893712997,1845546500,12.110000000000001,8.7,21.4,2045666000.0
166,0.0,0.048341862857341766,1856664250,12.110000000000001,8.7,21.4,2045666000.0
167,0.0,0.10935896635055542,1867782000,12.110000000000001,8.7,21.4,2045666000.0
168,0.0,0.05074958875775337,1878899750,12.110000000000001,8.7,21.4,2045666000.0
169,0.0,0.10223480314016342,1890017500,12.110000000000001,8.7,21.4,2045666000.0
170,0.0,0.04923179745674133,1901135250,12.110000000000001,8.7,21.4,2045666000.0
171,0.0,0.11665727943181992,1912253000,12.110000000000001,8.7,21.4,2045666000.0
172,0.0,0.0531805045902729,1923370750,12.110000000000001,8.7,21.4,2045666000.0
173,0.0,0.10512355715036392,1934488500,12.110000000000001,8.7,21.4,2045666000.0
174,0.0,0.04549790173768997,1945606250,12.110000000000001,8.7,21.4,2045666000.0
175,0.0,0.10757958889007568,1956724000,12.110000000000001,8.7,21.4,2045666000.0
176,0.0,0.057295847684144974,1967841750,12.110000000000001,8.7,21.4,2045666000.0
177,0.0,0.11556774377822876,1978959500,12.110000000000001,8.7,21.4,2045666000.0
178,0.0,0.05109645053744316,1990077250,12.110000000000001,8.7,21.4,2045666000.0
179,0.0,0.11107923090457916,2001195000,12.110000000000001,8.7,21.4,2045666000.0
180,0.0,0.05347948893904686,2012312750,12.110000000000001,8.7,21.4,2045666000.0
181,0.0,0.10459525883197784,2023430500,12.110000000000001,8.7,21.4,2045666000.0
182,0.0,0.052977483719587326,2034548250,12.110000000000001,8.7,21.4,2045666000.0
183,0.0,0.1174689307808876,2045666000,18.995,14.299999999999999,25.2,2301374250.0
184,0.0,0.052203983068466187,2056783750,18.995,14.299999999999999,25.2,2301374250.0
185,0.0,0.10877685993909836,2067901500,18.995,14.299999999999999,25.2,2301374250.0
186,0.0,0.04703787714242935,2079019250,18.995,14.299999999999999,25.2,2301374250.0
187,0.0,0.10401836782693863,2090137000,18.995,14.299999999999999,25.2,2301374250.0
188,0.0,0.058589059859514236,2101254750,18.995,14.299999999999999,25.2,2301374250.0
189,0.0,0.1098872572183609,2112372500,18.995,14.299999999999999,25.2,2301374250.0
190,0.0,0.049612950533628464,2123490250,18.995,14.299999999999999,25.2,2301374250.0
191,0.0,0.11791136115789413,2134608000,18.995,14.299999999999999,25.2,2301374250.0
192,0.0,0.05798330903053284,2145725750,18.995,14.299999999999999,25.2,2301374250.0
193,0.0,0.11135196685791016,2156843500,18.995,14.299999999999999,25.2,2301374250.0
194,0.0,0.04820844531059265,2167961250,18.995,14.299999999999999,25.2,2301374250.0
195,0.0,0.10722936689853668,2179079000,18.995,14.299999999999999,25.2,2301374250.0
196,0.0,0.05388079956173897,2190196750,18.995,14.299999999999999,25.2,2301374250.0
197,0.0,0.11784777790307999,2201314500,18.995,14.299999999999999,25.2,2301374250.0
198,0.0,0.05855762958526611,2212432250,18.995,14.299999999999999,25.2,2301374250.0
199,0.0,0.1034414991736412,2223550000,18.995,14.299999999999999,25.2,2301374250.0
200,0.0,0.05168970301747322,2234667750,18.995,14.299999999999999,25.2,2301374250.0
201,0.0,0.11110346764326096,2245785500,18.995,14.299999999999999,25.2,2301374250.0
202,0.0,0.057380687445402145,2256903250,18.995,14.299999999999999,25.2,2301374250.0
203,0.0,0.10913462936878204,2268021000,18.995,14.299999999999999,25.2,2301374250.0
204,0.0,0.056227099150419235,2279138750,18.995,14.299999999999999,25.2,2301374250.0
205,0.0,0.11784104257822037,2290256500,18.995,14.299999999999999,25.2,2301374250.0
206,0.0,0.05286238715052605,2301374250,17.470000000000002,10.5,29.299999999999997,2557082500.0
207,0.0,0.10503025352954865,2312492000,17.470000000000002,10.5,29.299999999999997,2557082500.0
208,0.0,0.05454599857330322,2323609750,17.470000000000002,10.5,29.299999999999997,2557082500.0
209,0.0,0.10597310215234756,2334727500,17.470000000000002,10.5,29.299999999999997,2557082500.0
210,0.0,0.06774678826332092,2345845250,17.470000000000002,10.5,29.299999999999997,2557082500.0
211,0.0,0.11587842553853989,2356963000,17.470000000000002,10.5,29.299999999999997,2557082500.0
212,0.0,0.0521312914788723,2368080750,17.470000000000002,10.5,29.299999999999997,2557082500.0
213,0.0,0.11258180439472198,2379198500,17.470000000000002,10.5,29.299999999999997,2557082500.0
214,0.0,0.05144667252898216,2390316250,17.470000000000002,10.5,29.299999999999997,2557082500.0
215,0.0,0.1210528239607811,2401434000,17.470000000000002,10.5,29.299999999999997,2557082500.0
216,0.0,0.06007586047053337,2412551750,17.470000000000002,10.5,29.299999999999997,2557082500.0
217,0.0,0.10821975767612457,2423669500,17.470000000000002,10.5,29.299999999999997,2557082500.0
218,0.0,0.057976771146059036,2434787250,17.470000000000002,10.5,29.299999999999997,2557082500.0
219,0.0,0.10719050467014313,2445905000,17.470000000000002,10.5,29.299999999999997,2557082500.0
220,0.0,0.07206423580646515,2457022750,17.470000000000002,10.5,29.299999999999997,2557082500.0
221,0.0,0.11492272466421127,2468140500,17.470000000000002,10.5,29.299999999999997,2557082500.0
222,0.0,0.05946994945406914,2479258250,17.470000000000002,10.5,29.299999999999997,2557082500.0
223,0.0,0.0991835668683052,2490376000,17.470000000000002,10.5,29.299999999999997,2557082500.0
224,0.0,0.06047651916742325,2501493750,17.470000000000002,10.5,29.299999999999997,2557082500.0
225,0.0,0.10958083719015121,2512611500,17.470000000000002,10.5,29.299999999999997,2557082500.0
226,0.0,0.056915439665317535,2523729250,17.470000000000002,10.5,29.299999999999997,2557082500.0
227,0.0,0.11069013923406601,2534847000,17.470000000000002,10.5,29.299999999999997,2557082500.0
228,0.0,0.06446360796689987,2545964750,17.470000000000002,10.5,29.299999999999997,2557082500.0
229,0.0,0.10196025669574738,2557082500,22.709999999999997,10.7,34.9,2812790750.0
230,0.0,0.059732627123594284,2568200250,22.709999999999997,10.7,34.9,2812790750.0
231,0.0,0.10998421162366867,2579318000,22.709999999999997,10.7,34.9,2812790750.0
232,0.0,0.06035559996962547,2590435750,22.709999999999997,10.7,34.9,2812790750.0
233,0.0,0.1117539331316948,2601553500,22.709999999999997,10.7,34.9,2812790750.0
234,0.0,0.06186489015817642,2612671250,22.709999999999997,10.7,34.9,2812790750.0
235,0.0,0.11112531274557114,2623789000,22.709999999999997,10.7,34.9,2812790750.0
236,0.0,0.05815054103732109,2634906750,22.709999999999997,10.7,34.9,2812790750.0
237,0.0,0.1084522008895874,2646024500,22.709999999999997,10.7,34.9,2812790750.0
238,0.0,0.06387469172477722,2657142250,22.709999999999997,10.7,34.9,2812790750.0
239,0.0,0.1116349920630455,2668260000,22.709999999999997,10.7,34.9,2812790750.0
240,0.0,0.06510952115058899,2679377750,22.709999999999997,10.7,34.9,2812790750.0
241,0.0,0.1105419397354126,2690495500,22.709999999999997,10.7,34.9,2812790750.0
242,0.0,0.05919286236166954,2701613250,22.709999999999997,10.7,34.9,2812790750.0
243,0.0,0.10341911762952805,2712731000,22.709999999999997,10.7,34.9,2812790750.0
244,0.0,0.059371303766965866,2723848750,22.709999999999997,10.7,34.9,2812790750.0
245,0.0,0.11448246240615845,2734966500,22.709999999999997,10.7,34.9,2812790750.0
246,0.0,0.06494059413671494,2746084250,22.709999999999997,10.7,34.9,2812790750.0
247,0.0,0.11011214554309845,2757202000,22.709999999999997,10.7,34.9,2812790750.0
248,0.0,0.06590858846902847,2768319750,22.709999999999997,10.7,34.9,2812790750.0
249,0.0,0.1134706512093544,2779437500,22.709999999999997,10.7,34.9,2812790750.0
250,0.0,0.06466185301542282,2790555250,22.709999999999997,10.7,34.9,2812790750.0
251,0.0,0.10591574013233185,2801673000,22.709999999999997,10.7,34.9,2812790750.0
252,0.0,0.07349850237369537,2812790750,25.294999999999995,13.700000000000001,38.9,3068499000.0
253,0.0,0.11084115505218506,2823908500,25.294999999999995,13.700000000000001,38.9,3068499000.0
254,0.0,0.06397842615842819,2835026250,25.294999999999995,13.700000000000001,38.9,3068499000.0
255,0.0,0.10480072349309921,2846144000,25.294999999999995,13.700000000000001,38.9,3068499000.0
256,0.0,0.0615546889603138,2857261750,25.294999999999995,13.700000000000001,38.9,3068499000.0
257,0.0,0.11369700729846954,2868379500,25.294999999999995,13.700000000000001,38.9,3068499000.0
258,0.0,0.06326457858085632,2879497250,25.294999999999995,13.700000000000001,38.9,3068499000.0
259,0.0,0.1126689687371254,2890615000,25.294999999999995,13.700000000000001,38.9,3068499000.0
260,0.0,0.06554311513900757,2901732750,25.294999999999995,13.700000000000001,38.9,3068499000.0
261,0.0,0.09832940250635147,2912850500,25.294999999999995,13.700000000000001,38.9,3068499000.0
262,0.0,0.06969093531370163,2923968250,25.294999999999995,13.700000000000001,38.9,3068499000.0
263,0.0,0.10788092762231827,2935086000,25.294999999999995,13.700000000000001,38.9,3068499000.0
264,0.0,0.07739254087209702,2946203750,25.294999999999995,13.700000000000001,38.9,3068499000.0
265,0.0,0.09852223843336105,2957321500,25.294999999999995,13.700000000000001,38.9,3068499000.0
266,0.0,0.05624072626233101,2968439250,25.294999999999995,13.700000000000001,38.9,3068499000.0
267,0.0,0.09272075444459915,2979557000,25.294999999999995,13.700000000000001,38.9,3068499000.0
268,0.0,0.06665371358394623,2990674750,25.294999999999995,13.700000000000001,38.9,3068499000.0
269,0.0,0.10649354755878448,3001792500,25.294999999999995,13.700000000000001,38.9,3068499000.0
270,0.0,0.072644904255867,3012910250,25.294999999999995,13.700000000000001,38.9,3068499000.0
271,0.0,0.09774252027273178,3024028000,25.294999999999995,13.700000000000001,38.9,3068499000.0
272,0.0,0.06087416037917137,3035145750,25.294999999999995,13.700000000000001,38.9,3068499000.0
273,0.0,0.10202457755804062,3046263500,25.294999999999995,13.700000000000001,38.9,3068499000.0
274,0.0,0.06786249577999115,3057381250,25.294999999999995,13.700000000000001,38.9,3068499000.0
275,0.0,0.09724853932857513,3068499000,41.000000000000014,23.0,57.199999999999996,3324207250.0
276,0.0,0.0571368932723999,3079616750,41.000000000000014,23.0,57.199999999999996,3324207250.0
277,0.0,0.10095354169607162,3090734500,41.000000000000014,23.0,57.199999999999996,3324207250.0
278,0.0,0.07032351940870285,3101852250,41.000000000000014,23.0,57.199999999999996,3324207250.0
279,0.0,0.11019984632730484,3112970000,41.000000000000014,23.0,57.199999999999996,3324207250.0
280,0.0,0.06758128106594086,3124087750,41.000000000000014,23.0,57.199999999999996,3324207250.0
281,0.0,0.10061979293823242,3135205500,41.000000000000014,23.0,57.199999999999996,3324207250.0
282,0.0,0.05878911539912224,3146323250,41.000000000000014,23.0,57.199999999999996,3324207250.0
283,0.0,0.10648665577173233,3157441000,41.000000000000014,23.0,57.199999999999996,3324207250.0
284,0.0,0.061744946986436844,3168558750,41.000000000000014,23.0,57.199999999999996,3324207250.0
285,0.0,0.10414879769086838,3179676500,41.000000000000014,23.0,57.199999999999996,3324207250.0
286,0.0,0.06230686977505684,3190794250,41.000000000000014,23.0,57.199999999999996,3324207250.0
287,0.0,0.10762146860361099,3201912000,41.000000000000014,23.0,57.199999999999996,3324207250.0
288,0.0,0.0581616647541523,3213029750,41.000000000000014,23.0,57.199999999999996,3324207250.0
289,0.0,0.1095428466796875,3224147500,41.000000000000014,23.0,57.199999999999996,3324207250.0
290,0.0,0.05923072621226311,3235265250,41.000000000000014,23.0,57.199999999999996,3324207250.0
291,0.0,0.10818922519683838,3246383000,41.000000000000014,23.0,57.199999999999996,3324207250.0
292,0.0,0.06019536405801773,3257500750,41.000000000000014,23.0,57.199999999999996,3324207250.0
293,0.0,0.10571201890707016,3268618500,41.000000000000014,23.0,57.199999999999996,3324207250.0
294,0.0,0.05896637961268425,3279736250,41.000000000000014,23.0,57.199999999999996,3324207250.0
295,0.0,0.10053115338087082,3290854000,41.000000000000014,23.0,57.199999999999996,3324207250.0
296,0.0,0.06605971604585648,3301971750,41.000000000000014,23.0,57.199999999999996,3324207250.0
297,0.0,0.10807551443576813,3313089500,41.000000000000014,23.0,57.199999999999996,3324207250.0
298,0.0,0.048948612064123154,3324207250,38.150000000000006,15.4,51.300000000000004,3579915500.0
299,0.0,0.10521705448627472,3335325000,38.150000000000006,15.4,51.300000000000004,3579915500.0
300,0.0,0.06067372113466263,3346442750,38.150000000000006,15.4,51.300000000000004,3579915500.0
301,0.0,0.10406332463026047,3357560500,38.150000000000006,15.4,51.300000000000004,3579915500.0
302,0.0,0.05241942033171654,3368678250,38.150000000000006,15.4,51.300000000000004,3579915500.0
303,0.0,0.10566278547048569,3379796000,38.150000000000006,15.4,51.300000000000004,3579915500.0
304,0.0,0.05800197273492813,3390913750,38.150000000000006,15.4,51.300000000000004,3579915500.0
305,0.0,0.10686826705932617,3402031500,38.150000000000006,15.4,51.300000000000004,3579915500.0
306,0.0,0.05768582224845886,3413149250,38.150000000000006,15.4,51.300000000000004,3579915500.0
307,0.0,0.10988686233758926,3424267000,38.150000000000006,15.4,51.300000000000004,3579915500.0
308,0.0,0.062436629086732864,3435384750,38.150000000000006,15.4,51.300000000000004,3579915500.0
309,0.0,0.10748688131570816,3446502500,38.150000000000006,15.4,51.300000000000004,3579915500.0
310,0.0,0.05754449963569641,3457620250,38.150000000000006,15.4,51.300000000000004,3579915500.0
311,0.0,0.09884193539619446,3468738000,38.150000000000006,15.4,51.300000000000004,3579915500.0
312,0.0,0.055562764406204224,3479855750,38.150000000000006,15.4,51.300000000000004,3579915500.0
313,0.0,0.09771700203418732,3490973500,38.150000000000006,15.4,51.300000000000004,3579915500.0
314,0.0,0.061001379042863846,3502091250,38.150000000000006,15.4,51.300000000000004,3579915500.0
315,0.0,0.1020599827170372,3513209000,38.150000000000006,15.4,51.300000000000004,3579915500.0
